Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2016-08-03,,,,,,548.656005859375,573.3599853515625,541.5469970703125,566.35498046875,207982000,,,,,
2016-08-04,,,,,,566.3289794921875,579.4959716796875,565.7769775390625,578.2890014648438,125292000,,,,,
2016-08-05,,,,,,578.281005859375,578.281005859375,569.9819946289062,575.0430297851562,66127900,,,,,
2016-08-06,,,,,,575.030029296875,588.39599609375,569.468994140625,587.7780151367188,80797296,,,,,
2016-08-07,,,,,,587.77099609375,597.5130004882812,586.8159790039062,592.6900024414062,82398400,,,,,
2016-08-08,,,,,,592.7360229492188,592.9940185546875,588.0469970703125,591.0540161132812,61194100,,,,,
2016-08-09,,,,,,591.0380249023438,591.0910034179688,584.7930297851562,587.801025390625,92228096,,,,,
2016-08-10,,,,,,587.6480102539062,599.9840087890625,586.3709716796875,592.10302734375,102905000,,,,,
2016-08-11,,,,,,592.1240234375,597.5419921875,589.1199951171875,589.1199951171875,74514400,,,,,
2016-08-12,,,,,,588.7979736328125,589.9099731445312,583.8109741210938,587.5590209960938,69218000,,,,,
2016-08-13,,,,,,587.3569946289062,589.7739868164062,584.97900390625,585.5880126953125,43563000,,,,,
2016-08-14,,,,,,585.5889892578125,585.666015625,564.781005859375,570.4730224609375,60851100,,,,,
2016-08-15,,,,,,570.4940185546875,573.5800170898438,563.239990234375,567.239990234375,57262300,,,,,
2016-08-16,,,,,,567.2429809570312,581.7379760742188,566.7160034179688,577.4390258789062,58405200,,,,,
2016-08-17,,,,,,577.760986328125,580.8939819335938,571.4299926757812,573.2160034179688,54443000,,,,,
2016-08-18,,,,,,573.7069702148438,577.7919921875,573.4299926757812,574.3179931640625,59896600,,,,,
2016-08-19,,,,,,574.3389892578125,578.2379760742188,574.1820068359375,575.6300048828125,50631600,,,,,
2016-08-20,,,,,,576.083984375,582.8179931640625,575.4569702148438,581.697021484375,45301400,,,,,
2016-08-21,,,,,,581.9390258789062,584.1580200195312,580.218017578125,581.3079833984375,38299400,,,,,
2016-08-22,,,,,,581.3109741210938,588.447998046875,580.593994140625,586.7529907226562,72844000,,,,,
2016-08-23,,,,,,586.77099609375,589.4739990234375,581.6339721679688,583.4149780273438,85349200,,,,,
2016-08-24,,,,,,583.4119873046875,583.5900268554688,579.85498046875,580.1820068359375,56328200,,,,,
2016-08-25,,,,,,580.1799926757812,580.4509887695312,575.1669921875,577.760986328125,136130000,,,,,
2016-08-26,,,,,,577.7529907226562,580.6229858398438,576.8579711914062,579.6510009765625,48856800,,,,,
2016-08-27,,,,,,579.4520263671875,579.844970703125,568.6300048828125,569.947021484375,59698300,,,,,
2016-08-28,,,,,,569.8300170898438,574.0380249023438,569.739990234375,573.9119873046875,86301600,,,,,
2016-08-29,,,,,,574.0709838867188,576.2780151367188,573.4650268554688,574.1069946289062,110398000,,,,,
2016-08-30,,,,,,574.114013671875,578.3569946289062,574.114013671875,577.5029907226562,70342400,,,,,
2016-08-31,,,,,,577.5910034179688,577.8610229492188,573.6420288085938,575.4719848632812,75840896,,,,,
2016-09-01,,,,,,575.5460205078125,576.3109741210938,571.8140258789062,572.302978515625,76923400,,,,,
2016-09-02,,,,,,572.4099731445312,575.6430053710938,570.8109741210938,575.5369873046875,79910800,,,,,
2016-09-03,,,,,,575.5549926757812,599.5,574.0560302734375,598.2119750976562,159014000,,,,,
2016-09-04,,,,,,598.5900268554688,611.8369750976562,596.8480224609375,608.6339721679688,97942896,,,,,
2016-09-05,,,,,,608.989990234375,609.0549926757812,602.2420043945312,606.5900268554688,82446800,,,,,
2016-09-06,,,,,,606.5059814453125,610.8300170898438,605.0910034179688,610.4359741210938,78529104,,,,,
2016-09-07,,,,,,610.572998046875,614.5449829101562,608.5130004882812,614.5440063476562,75032400,,,,,
2016-09-08,,,,,,614.635009765625,628.77001953125,613.843994140625,626.3159790039062,86713000,,,,,
2016-09-09,,,,,,626.3519897460938,626.8300170898438,620.2630004882812,622.8610229492188,64550200,,,,,
2016-09-10,,,,,,622.927001953125,625.094970703125,622.39501953125,623.5089721679688,45016800,,,,,
2016-09-11,,,,,,623.4240112304688,628.8179931640625,600.5059814453125,606.718994140625,73610800,,,,,
2016-09-12,,,,,,607.0050048828125,608.458984375,605.4110107421875,608.2429809570312,72812304,,,,,
2016-09-13,,,,,,608.0250244140625,611.1929931640625,606.9249877929688,609.2410278320312,86920600,,,,,
2016-09-14,,,,,,608.8410034179688,611.9520263671875,608.4099731445312,610.6840209960938,47877700,,,,,
2016-09-15,,,,,,610.5880126953125,611.0859985351562,607.155029296875,607.155029296875,59464600,,,,,
2016-09-16,,,,,,607.2459716796875,609.260986328125,606.7349853515625,606.9730224609375,64963400,,,,,
2016-09-17,,,,,,607.218017578125,607.8599853515625,605.1920166015625,605.9840087890625,37140300,,,,,
2016-09-18,,,,,,606.2830200195312,610.1580200195312,605.8560180664062,609.8740234375,48679400,,,,,
2016-09-19,,,,,,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,54796400,,,,,
2016-09-20,,,,,,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,72710896,,,,,
2016-09-21,,,,,,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,82776200,,,,,
2016-09-22,,,,,,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,67085300,,,,,
2016-09-23,,,,,,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,51067000,,,,,
2016-09-24,,,,,,602.9609985351562,604.5800170898438,602.0449829101562,602.625,35359500,,,,,
2016-09-25,,,,,,602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,33977800,,,,,
2016-09-26,,,,,,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,59153800,,,,,
2016-09-27,,,,,,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,49422400,,,,,
2016-09-28,,,,,,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,48722600,,,,,
2016-09-29,,,,,,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,55658600,,,,,
2016-09-30,,,,,,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,56122400,,,,,
2016-10-01,,,,,,609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,56357000,,,,,
2016-10-02,,,,,,613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,39249800,,,,,
2016-10-03,,,,,,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,46798300,,,,,
2016-10-04,,,,,,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,49801600,,,,,
2016-10-05,,,,,,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,68077504,,,,,
2016-10-06,,,,,,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,56812100,,,,,
2016-10-07,,,,,,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,64071400,,,,,
2016-10-08,,,,,,617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,42345900,,,,,
2016-10-09,,,,,,619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,39243400,,,,,
2016-10-10,,,,,,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,67481104,,,,,
2016-10-11,,,,,,619.2379760742188,642.0800170898438,618.5,641.072021484375,103590000,,,,,
2016-10-12,,,,,,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,92370200,,,,,
2016-10-13,,,,,,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,61620700,,,,,
2016-10-14,,,,,,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,58144600,,,,,
2016-10-15,,,,,,640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,39035400,,,,,
2016-10-16,,,,,,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,40298100,,,,,
2016-10-17,,,,,,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,58063600,,,,,
2016-10-18,,,,,,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,65546700,,,,,
2016-10-19,,,,,,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,69381696,,,,,
2016-10-20,,,,,,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,56957300,,,,,
2016-10-21,,,,,,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,55951000,,,,,
2016-10-22,,,,,,633.135986328125,658.197021484375,632.8499755859375,657.2940063476562,78556496,,,,,
2016-10-23,,,,,,657.6209716796875,661.1290283203125,653.885986328125,657.0709838867188,54474600,,,,,
2016-10-24,,,,,,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,62218200,,,,,
2016-10-25,,,,,,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,90378800,,,,,
2016-10-26,,,,,,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,88877104,,,,,
2016-10-27,,,,,,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,96105296,,,,,
2016-10-28,,,,,,688.0,690.4439697265625,684.1619873046875,689.6510009765625,81145504,,,,,
2016-10-29,,,,,,690.2890014648438,720.4019775390625,690.052001953125,714.47900390625,134760992,,,,,
2016-10-30,,,,,,714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,100665000,,,,,
2016-10-31,,,,,,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,97064400,,,,,
2016-11-01,,,,,,701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,130527000,,,,,
2016-11-02,,,,,,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,84865200,,,,,
2016-11-03,,,,,,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,172808000,,,,,
2016-11-04,,,,,,689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,99907696,,,,,
2016-11-05,,,,,,703.5250244140625,707.510009765625,697.739013671875,703.4180297851562,53752300,,,,,
2016-11-06,,,,,,703.81201171875,714.2579956054688,699.5599975585938,711.52197265625,59902200,,,,,
2016-11-07,,,,,,710.7360229492188,710.7360229492188,699.9030151367188,703.1309814453125,65047100,,,,,
2016-11-08,,,,,,703.0889892578125,712.9869995117188,702.3900146484375,709.8480224609375,79660800,,,,,
2016-11-09,,,,,,709.8250122070312,740.0460205078125,708.6099853515625,723.2730102539062,132429000,,,,,
2016-11-10,,,,,,722.843994140625,723.0180053710938,711.2100219726562,715.5339965820312,68807800,,,,,
2016-11-11,,,,,,715.5549926757812,718.3179931640625,714.4099731445312,716.4110107421875,63119700,,,,,
2016-11-12,,,,,,716.7520141601562,717.1480102539062,704.0349731445312,705.0540161132812,64622500,,,,,
2016-11-13,,,,,,705.1959838867188,705.2570190429688,687.3150024414062,702.031005859375,80318096,,,,,
2016-11-14,,,,,,701.9970092773438,706.2839965820312,699.8079833984375,705.02099609375,62993000,,,,,
2016-11-15,,,,,,705.7940063476562,715.718017578125,705.260009765625,711.6190185546875,72038496,,,,,
2016-11-16,,,,,,711.1669921875,747.614990234375,709.0390014648438,744.197998046875,141294000,,,,,
2016-11-17,,,,,,744.8759765625,755.64501953125,739.510986328125,740.9769897460938,108579000,,,,,
2016-11-18,,,,,,740.7050170898438,752.8820190429688,736.8900146484375,751.5850219726562,87363104,,,,,
2016-11-19,,,,,,751.8330078125,756.2369995117188,744.4669799804688,751.6160278320312,110608000,,,,,
2016-11-20,,,,,,751.8790283203125,755.47998046875,717.9439697265625,731.0260009765625,154116000,,,,,
2016-11-21,,,,,,731.2650146484375,741.7219848632812,730.510009765625,739.2479858398438,60802400,,,,,
2016-11-22,,,,,,739.6430053710938,753.8699951171875,736.5269775390625,751.3469848632812,129906000,,,,,
2016-11-23,,,,,,751.7410278320312,752.25,738.9240112304688,744.593994140625,76543800,,,,,
2016-11-24,,,,,,744.6199951171875,746.8319702148438,733.489990234375,740.2890014648438,85919296,,,,,
2016-11-25,,,,,,740.4420166015625,741.6489868164062,734.5910034179688,741.6489868164062,67807600,,,,,
2016-11-26,,,,,,741.510986328125,742.2139892578125,729.625,735.3820190429688,54962700,,,,,
2016-11-27,,,,,,735.43701171875,739.0180053710938,731.0850219726562,732.0349731445312,52601800,,,,,
2016-11-28,,,,,,732.4840087890625,738.0059814453125,732.4840087890625,735.81298828125,61888600,,,,,
2016-11-29,,,,,,736.3289794921875,737.4710083007812,734.5590209960938,735.60400390625,68511104,,,,,
2016-11-30,,,,,,736.2839965820312,747.9290161132812,736.2650146484375,745.6909790039062,84070800,,,,,
2016-12-01,,,,,,746.0460205078125,758.2750244140625,746.0460205078125,756.7739868164062,80461904,,,,,
2016-12-02,,,,,,757.5449829101562,781.2960205078125,757.5449829101562,777.9439697265625,127605000,,,,,
2016-12-03,,,,,,778.2479858398438,778.2479858398438,764.8560180664062,771.155029296875,69547296,,,,,
2016-12-04,,,,,,771.6380004882812,773.8720092773438,768.1610107421875,773.8720092773438,60557900,,,,,
2016-12-05,,,,,,773.3939819335938,773.468017578125,751.7130126953125,758.7000122070312,106363000,,,,,
2016-12-06,,,,,,758.719970703125,765.6220092773438,758.719970703125,764.2239990234375,116218000,,,,,
2016-12-07,,,,,,764.2109985351562,771.5430297851562,759.75,768.1320190429688,96426096,,,,,
2016-12-08,,,,,,768.0759887695312,774.697998046875,765.9459838867188,770.8099975585938,80111904,,,,,
2016-12-09,,,,,,769.9439697265625,774.5280151367188,769.6489868164062,772.7940063476562,68705296,,,,,
2016-12-10,,,,,,773.0230102539062,777.0919799804688,772.9099731445312,774.6500244140625,53843100,,,,,
2016-12-11,,,,,,774.7520141601562,774.7979736328125,765.4119873046875,769.7310180664062,57313400,,,,,
2016-12-12,,,,,,770.0399780273438,781.9219970703125,770.0399780273438,780.0869750976562,76571000,,,,,
2016-12-13,,,,,,780.64697265625,788.4600219726562,777.9619750976562,780.5560302734375,81645600,,,,,
2016-12-14,,,,,,780.0050048828125,782.0339965820312,776.8389892578125,781.4810180664062,75979000,,,,,
2016-12-15,,,,,,780.0700073242188,781.4349975585938,777.802001953125,778.0880126953125,81580096,,,,,
2016-12-16,,,,,,778.9630126953125,785.031982421875,778.9630126953125,784.906982421875,83608200,,,,,
2016-12-17,,,,,,785.166015625,792.5089721679688,784.864013671875,790.8289794921875,78989800,,,,,
2016-12-18,,,,,,791.0079956054688,794.7369995117188,788.0260009765625,790.530029296875,60524400,,,,,
2016-12-19,,,,,,790.6920166015625,793.6110229492188,790.3200073242188,792.7139892578125,74886400,,,,,
2016-12-20,,,,,,792.2470092773438,801.3369750976562,791.4970092773438,800.8759765625,99629296,,,,,
2016-12-21,,,,,,800.6439819335938,834.281005859375,799.405029296875,834.281005859375,155576000,,,,,
2016-12-22,,,,,,834.1799926757812,875.781982421875,834.1489868164062,864.5399780273438,200027008,,,,,
2016-12-23,,,,,,864.8880004882812,925.1170043945312,864.677001953125,921.9840087890625,275564000,,,,,
2016-12-24,,,,,,922.1799926757812,923.47900390625,886.3350219726562,898.822021484375,137727008,,,,,
2016-12-25,,,,,,899.6519775390625,899.6519775390625,862.4240112304688,896.1829833984375,143664992,,,,,
2016-12-26,,,,,,896.905029296875,913.1840209960938,896.8980102539062,907.6099853515625,123771000,,,,,
2016-12-27,,,,,,908.35400390625,940.0479736328125,904.2550048828125,933.197998046875,167308000,,,,,
2016-12-28,,,,,,934.8309936523438,975.9210205078125,934.8309936523438,975.9210205078125,236630000,,,,,
2016-12-29,,,,,,975.125,979.39697265625,954.5029907226562,973.4970092773438,199320000,,,,,
2016-12-30,,,,,,972.5349731445312,972.5349731445312,934.8330078125,961.2379760742188,187474000,,,,,
2016-12-31,,,,,,960.6270141601562,963.7429809570312,947.2360229492188,963.7429809570312,99135104,,,,,
2017-01-01,,,,,,963.6580200195312,1003.0800170898438,958.698974609375,998.3250122070312,147775008,,,,,
2017-01-02,,,,,,998.6170043945312,1031.3900146484375,996.7020263671875,1021.75,222184992,,,,,
2017-01-03,,,,,,1021.5999755859375,1044.0799560546875,1021.5999755859375,1043.8399658203125,185168000,,,,,
2017-01-04,,,,,,1044.4000244140625,1159.4200439453125,1044.4000244140625,1154.72998046875,344945984,,,,,
2017-01-05,,,,,,1156.72998046875,1191.0999755859375,910.4169921875,1013.3800048828125,510199008,,,,,
2017-01-06,,,,,,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,351876000,,,,,
2017-01-07,,,,,,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,279550016,,,,,
2017-01-08,,,,,,908.1749877929688,942.7239990234375,887.2490234375,911.198974609375,158715008,,,,,
2017-01-09,,,,,,913.2440185546875,913.6859741210938,879.8070068359375,902.8280029296875,141876992,,,,,
2017-01-10,,,,,,902.4400024414062,914.8729858398438,901.0599975585938,907.6790161132812,115808000,,,,,
2017-01-11,,,,,,908.114990234375,919.447998046875,762.7650146484375,777.7570190429688,310928992,,,,,
2017-01-12,,,,,,775.177978515625,826.2459716796875,755.7559814453125,804.833984375,222326000,,,,,
2017-01-13,,,,,,803.7369995117188,829.0009765625,780.0029907226562,823.9840087890625,168968000,,,,,
2017-01-14,,,,,,825.1420288085938,835.0850219726562,812.4559936523438,818.4119873046875,93063296,,,,,
2017-01-15,,,,,,818.1420288085938,823.3070068359375,812.8709716796875,821.7979736328125,71013600,,,,,
2017-01-16,,,,,,821.7830200195312,834.530029296875,820.27099609375,831.5339965820312,82755200,,,,,
2017-01-17,,,,,,830.9459838867188,910.5609741210938,830.7960205078125,907.93798828125,155095008,,,,,
2017-01-18,,,,,,909.3729858398438,917.4990234375,858.3040161132812,886.6179809570312,225676992,,,,,
2017-01-19,,,,,,888.3350219726562,904.614013671875,884.3380126953125,899.072998046875,105625000,,,,,
2017-01-20,,,,,,898.1719970703125,899.3980102539062,887.0079956054688,895.0260009765625,86728400,,,,,
2017-01-21,,,,,,895.5490112304688,927.3670043945312,895.5349731445312,921.7890014648438,111158000,,,,,
2017-01-22,,,,,,922.2050170898438,937.5250244140625,897.5640258789062,924.6729736328125,116573000,,,,,
2017-01-23,,,,,,925.4990234375,928.2659912109375,916.7379760742188,921.0120239257812,73588600,,,,,
2017-01-24,,,,,,910.677001953125,924.14501953125,892.2860107421875,892.68701171875,111349000,,,,,
2017-01-25,,,,,,891.9240112304688,903.2520141601562,891.68701171875,901.5419921875,120831000,,,,,
2017-01-26,,,,,,902.39501953125,919.3259887695312,902.2239990234375,917.5859985351562,131958000,,,,,
2017-01-27,,,,,,918.3590087890625,923.2230224609375,915.8460083007812,919.75,125594000,,,,,
2017-01-28,,,,,,919.8109741210938,923.9110107421875,919.8109741210938,921.5900268554688,68979600,,,,,
2017-01-29,,,,,,922.0670166015625,923.4180297851562,919.1480102539062,919.4959716796875,60851700,,,,,
2017-01-30,,,,,,920.1510009765625,923.0479736328125,919.4739990234375,920.3820190429688,78227296,,,,,
2017-01-31,,,,,,920.958984375,972.0189819335938,920.958984375,970.4030151367188,164582000,,,,,
2017-02-01,,,,,,970.9409790039062,989.114013671875,970.7420043945312,989.0230102539062,150110000,,,,,
2017-02-02,,,,,,990.0009765625,1013.52001953125,983.2210083007812,1011.7999877929688,145820992,,,,,
2017-02-03,,,,,,1011.4600219726562,1033.8699951171875,1008.7899780273438,1029.9100341796875,201278000,,,,,
2017-02-04,,,,,,1031.3299560546875,1045.9000244140625,1015.1599731445312,1042.9000244140625,155064000,,,,,
2017-02-05,,,,,,1043.52001953125,1043.6300048828125,1022.3699951171875,1027.3399658203125,114208000,,,,,
2017-02-06,,,,,,1028.4000244140625,1044.6400146484375,1028.1600341796875,1038.1500244140625,111762000,,,,,
2017-02-07,,,,,,1040.1400146484375,1061.9300537109375,1040.1400146484375,1061.3499755859375,146007008,,,,,
2017-02-08,,,,,,1062.3199462890625,1078.969970703125,1037.489990234375,1063.0699462890625,201855008,,,,,
2017-02-09,,,,,,1064.699951171875,1088.989990234375,953.343994140625,994.3829956054688,407220000,,,,,
2017-02-10,,,,,,995.6320190429688,998.905029296875,946.6909790039062,988.6740112304688,190452000,,,,,
2017-02-11,,,,,,988.8980102539062,1009.2899780273438,982.8300170898438,1004.4500122070312,102261000,,,,,
2017-02-12,,,,,,1003.52001953125,1004.760009765625,996.9210205078125,999.1810302734375,67530000,,,,,
2017-02-13,,,,,,998.885009765625,1002.0999755859375,976.0020141601562,990.6420288085938,100607000,,,,,
2017-02-14,,,,,,991.7349853515625,1011.510009765625,986.4710083007812,1004.5499877929688,137946000,,,,,
2017-02-15,,,,,,1006.2100219726562,1008.8400268554688,1001.5800170898438,1007.47998046875,89759400,,,,,
2017-02-16,,,,,,1007.6500244140625,1033.3699951171875,1007.6500244140625,1027.43994140625,122277000,,,,,
2017-02-17,,,,,,1026.1199951171875,1053.1700439453125,1025.6400146484375,1046.2099609375,136474000,,,,,
2017-02-18,,,,,,1049.2099609375,1061.0999755859375,1046.9599609375,1054.4200439453125,99073504,,,,,
2017-02-19,,,,,,1054.760009765625,1056.81005859375,1043.4599609375,1047.8699951171875,77423296,,,,,
2017-02-20,,,,,,1048.68994140625,1080.489990234375,1041.68994140625,1079.97998046875,109478000,,,,,
2017-02-21,,,,,,1079.280029296875,1117.25,1076.9300537109375,1115.300048828125,186868992,,,,,
2017-02-22,,,,,,1114.800048828125,1125.3900146484375,1100.550048828125,1117.43994140625,136100000,,,,,
2017-02-23,,,,,,1117.27001953125,1176.6199951171875,1116.9599609375,1166.719970703125,189454000,,,,,
2017-02-24,,,,,,1172.7099609375,1200.3900146484375,1131.9599609375,1173.6800537109375,330759008,,,,,
2017-02-25,,,,,,1170.4100341796875,1174.8499755859375,1124.5899658203125,1143.8399658203125,139960992,,,,,
2017-02-26,,,,,,1144.27001953125,1167.469970703125,1130.199951171875,1165.199951171875,116486000,,,,,
2017-02-27,,,,,,1163.780029296875,1181.97998046875,1163.3800048828125,1179.969970703125,131570000,,,,,
2017-02-28,,,,,,1180.719970703125,1193.25,1171.8199462890625,1179.969970703125,184956000,,,,,
2017-03-01,,,,,,1180.0400390625,1222.5,1179.68994140625,1222.5,229056992,,,,,
2017-03-02,,,,,,1224.6800537109375,1262.1300048828125,1215.6199951171875,1251.010009765625,368275008,,,,,
2017-03-03,,,,,,1250.7099609375,1280.31005859375,1250.7099609375,1274.989990234375,315739008,,,,,
2017-03-04,,,,,,1277.4300537109375,1279.4000244140625,1230.510009765625,1255.1500244140625,183270000,,,,,
2017-03-05,,,,,,1254.2900390625,1267.2900390625,1238.06005859375,1267.1199951171875,134127000,,,,,
2017-03-06,,,,,,1267.469970703125,1276.0,1264.5999755859375,1272.8299560546875,153656992,,,,,
2017-03-07,,,,,,1273.2099609375,1275.550048828125,1204.800048828125,1223.5400390625,291256000,,,,,
2017-03-08,,,,,,1223.22998046875,1232.1600341796875,1148.0799560546875,1150.0,332603008,,,,,
2017-03-09,,,,,,1150.3499755859375,1197.4599609375,1141.22998046875,1188.489990234375,212283008,,,,,
2017-03-10,,,,,,1189.3599853515625,1270.469970703125,1077.25,1116.719970703125,563795968,,,,,
2017-03-11,,,,,,1116.3199462890625,1193.8299560546875,1116.3199462890625,1175.8299560546875,283320000,,,,,
2017-03-12,,,,,,1176.6199951171875,1226.97998046875,1175.3599853515625,1221.3800048828125,227176000,,,,,
2017-03-13,,,,,,1221.780029296875,1237.3699951171875,1217.030029296875,1231.9200439453125,380276992,,,,,
2017-03-14,,,,,,1232.1600341796875,1244.81005859375,1220.719970703125,1240.0,245306000,,,,,
2017-03-15,,,,,,1240.1600341796875,1251.6099853515625,1239.75,1249.6099853515625,297804992,,,,,
2017-03-16,,,,,,1251.3299560546875,1257.97998046875,1152.43994140625,1187.81005859375,638568000,,,,,
2017-03-17,,,,,,1180.1600341796875,1180.1600341796875,1099.5699462890625,1100.22998046875,706598976,,,,,
2017-03-18,,,,,,1099.68994140625,1114.0699462890625,957.655029296875,973.8179931640625,621302016,,,,,
2017-03-19,,,,,,976.72998046875,1069.9100341796875,976.72998046875,1036.739990234375,406648000,,,,,
2017-03-20,,,,,,1037.239990234375,1063.030029296875,1036.6800537109375,1054.22998046875,286529984,,,,,
2017-03-21,,,,,,1055.3599853515625,1122.4300537109375,1055.3599853515625,1120.5400390625,337391008,,,,,
2017-03-22,,,,,,1120.6500244140625,1120.6500244140625,1014.2100219726562,1049.1400146484375,380840992,,,,,
2017-03-23,,,,,,1050.050048828125,1058.010009765625,1028.9300537109375,1038.5899658203125,248540000,,,,,
2017-03-24,,,,,,1038.449951171875,1040.469970703125,934.3579711914062,937.52001953125,491038016,,,,,
2017-03-25,,,,,,936.5399780273438,975.760986328125,903.7130126953125,972.7789916992188,435803008,,,,,
2017-03-26,,,,,,974.0150146484375,1007.9600219726562,954.1859741210938,966.7249755859375,303668000,,,,,
2017-03-27,,,,,,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,372535008,,,,,
2017-03-28,,,,,,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,,,,,
2017-03-29,,,,,,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,298457984,,,,,
2017-03-30,,,,,,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,,,,,
2017-03-31,,,,,,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,,,,,
2017-04-01,,,,,,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,,,,,
2017-04-02,,,,,,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,,,,,
2017-04-03,,,,,,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,,,,,
2017-04-04,,,,,,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,,,,,
2017-04-05,,,,,,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,,,,,
2017-04-06,,,,,,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,,,,,
2017-04-07,,,,,,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,,,,,
2017-04-08,,,,,,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,,,,,
2017-04-09,,,,,,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,,,,,
2017-04-10,,,,,,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,,,,,
2017-04-11,,,,,,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,,,,,
2017-04-12,,,,,,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,,,,,
2017-04-13,,,,,,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,,,,,
2017-04-14,,,,,,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,,,,,
2017-04-15,,,,,,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008,,,,,
2017-04-16,,,,,,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,,,,,
2017-04-17,,,,,,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,,,,,
2017-04-18,,,,,,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,,,,,
2017-04-19,,,,,,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,,,,,
2017-04-20,,,,,,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,,,,,
2017-04-21,,,,,,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,,,,,
