Ticker,XLRE,XLRE,XLRE,XLRE,XLRE,XLC,XLC,XLC,XLC,XLC,XLF,XLF,XLF,XLF,XLF,XLK,XLK,XLK,XLK,XLK,XLI,XLI,XLI,XLI,XLI,XLV,XLV,XLV,XLV,XLV,XLU,XLU,XLU,XLU,XLU,XLB,XLB,XLB,XLB,XLB,XLP,XLP,XLP,XLP,XLP,XLY,XLY,XLY,XLY,XLY,XLE,XLE,XLE,XLE,XLE
2023-01-13,35.85539395785496,36.20173579692028,35.773365719044854,36.055908203125,3796000,50.36146119896465,50.9248120296222,50.269191028909496,50.84710693359375,3712300,33.841365646209695,34.58723239808943,33.7170533049732,34.53942108154297,65920900,126.31706544868366,128.07132644758084,126.02305113179989,127.8851318359375,5076600,97.46697188894368,98.26234860572048,97.21781623924208,98.18568420410156,14206900,128.14427913986464,129.816432502583,128.08695050023184,129.42466735839844,6334100,65.49615559749707,65.75339845596844,65.04598059517215,65.53290557861328,11896800,78.48119560212369,79.58068681209713,78.41484705696537,79.4195556640625,3482600,68.97775755475102,69.50771171922108,68.9312674850968,69.4891128540039,9274200,133.09055898808813,136.5775272071277,132.90499094644386,136.45054626464844,3984700,81.77490501212645,82.15758256500412,80.90932383993353,81.9571304321289,15904200
2023-01-17,36.074133879699325,36.29743160229468,35.973876765977884,36.06501770019531,5463200,50.72083936423103,50.77911447837395,50.06036089927123,50.37117385864258,3529900,34.45335902805004,34.47248428409787,34.20473799496743,34.3099250793457,65345200,127.70873031299746,129.21799698192441,127.5519206674119,128.46336364746094,5212900,98.1281964430901,98.2623554997759,97.24657769597775,97.35198211669922,9274900,129.35777957618345,129.57754420576975,128.6506923844468,128.82269287109375,6664100,65.57883607355241,66.04738955878553,65.3307824692184,65.44103240966797,9765200,79.55225418999876,79.70390491104776,78.5475455647704,78.62336730957031,3471500,69.60068059246373,70.12133529311107,69.4333262824859,69.53559875488281,9006800,136.85100470631346,137.642161506116,136.1575129375769,136.5482177734375,3749900,82.14847573621621,82.98672378622966,81.79312435157259,82.1302490234375,16966600
2023-01-18,36.25641523774832,36.292873001643585,35.45800898318219,35.50904846191406,7466700,50.51686438106453,50.672270857771956,49.614537540375125,49.75925827026367,5930300,34.118681136753786,34.32905533615584,33.6405606092183,33.669246673583984,53693000,129.18858262458014,129.8746060547148,126.7286783158404,126.80708312988281,6968000,97.68738950997547,97.90779054669952,95.46417282934429,95.52166748046875,15026000,128.8226915419972,129.15711343921834,126.88298038603072,127.0072021484375,10629100,65.72583040557492,65.72583040557492,63.78731292588719,63.8699951171875,14510200,79.34372135322523,79.45746480789686,77.4764745531954,77.51438903808594,4722300,69.36824144617593,69.41473151103328,67.53664354764923,67.638916015625,16069900,137.9351959099681,138.72635276427667,134.71195158541715,134.7705535888672,4798400,82.5129230806653,83.43317739631024,80.54486222259575,80.62686157226562,19037600
2023-01-19,35.354109161994685,35.78247573084243,35.30853869426243,35.335880279541016,7253700,49.506719302950835,50.26918283381112,49.341597853400636,50.01179122924805,7387400,33.25806208894581,33.44931102583871,33.047691541356684,33.27718734741211,61169500,125.81725108335698,126.52287945942862,124.86661326987682,125.32722473144531,7322500,94.93711240246012,95.17668319254517,93.54760474441494,93.55718231201172,17155600,126.63454257360732,127.81938773969752,126.37654915437436,127.3129653930664,9902300,63.84243693266307,63.90674764268615,63.070708412386196,63.226890563964844,14197000,76.92673964626164,77.23952152021981,76.31064186539986,76.9172592163086,4079900,67.36928998987757,67.67610739719765,66.97879897695458,66.99739074707031,12421500,133.7840545142924,134.20404548359065,131.8501138412225,132.53382873535156,6478600,80.1621892400592,81.95713119326086,79.9890702234312,81.62911987304688,17146900
2023-01-20,35.363221694674415,35.78247555868006,34.88928118357089,35.74602127075195,4262500,50.41974496894411,51.62997268740837,50.283764742732764,51.57558059692383,4874200,33.372814105126785,33.82224491815683,33.21981568303292,33.80311965942383,42330100,125.95444128840681,128.81614939380785,125.50361739556578,128.7181396484375,7063900,93.63384190287591,94.88919043878654,93.25052719623392,94.86044311523438,12816500,127.59962749578807,128.04872127817117,126.62501146510236,127.95317840576172,5962200,63.190140842763,63.63113357710371,62.32653386807254,63.603572845458984,13310500,77.11631023719319,78.51911024725246,76.70873849816589,78.46224212646484,3448700,67.04387944521676,67.54594234875978,66.5697077429726,67.51805114746094,12349600,132.82685660251465,135.8254401702327,132.17244269623004,135.74729919433594,3751300,81.8022301482997,82.72248441786482,80.97309553129918,82.44003295898438,14280000
2023-01-23,35.77336361327953,36.08233674383697,35.49082114583098,35.84627914428711,7002200,51.624140425169635,52.60028563397264,51.49787150319162,52.47887420654297,6279000,33.831806232000496,34.338612774200634,33.72661914261486,34.19517517089844,44997300,129.23758363878954,132.4031165913678,128.9435842536378,131.6484832763672,11736300,95.15751857187351,96.41286714367585,94.755034097276,95.89539337158203,11113600,128.02959875769432,129.10932196265722,127.74294103123727,128.39268493652344,7211000,63.383076871008974,64.23749465124163,63.107462528272656,63.6219482421875,9826300,78.35796330152456,79.04988996802447,77.97882569925535,78.71814727783203,6248700,67.64822183419976,68.07590351639202,67.45297631146343,67.73189544677734,12000200,136.10868645081334,138.38447689149353,135.3175147554178,137.86680603027344,4584000,83.04137909106718,83.45138970571557,82.28513049373923,82.54936218261719,14652500
2023-01-24,35.81893914135849,36.137939419371186,35.12625888296141,36.001224517822266,7089700,52.04180418751033,53.08108587276147,51.879594967710226,52.33319091796875,8867000,34.137804679269074,34.367300478196654,33.75530681736316,34.21430206298828,34333500,130.90362209491562,132.08945915030452,130.7076026225199,131.5896453857422,6287800,95.3587484277335,96.81533544798839,94.86043714711406,96.5278549194336,11341200,127.75249680821099,128.49779818320735,126.72053769359644,127.54228210449219,5754800,63.68625766704949,64.13643265761084,62.868589884271074,63.94350051879883,10329400,78.28214041543204,78.87928453561055,77.62813541295161,78.76554107666016,4680500,67.71329289903058,68.19675691266808,67.3135024846546,68.01081085205078,13465600,137.38823009315053,138.36496993757126,136.4993932577995,137.71055603027344,3186500,82.27604384422354,82.42182280499503,80.59954061089445,82.23048400878906,15377600
2023-01-25,35.77336796275682,36.10148093857653,35.68222701471993,36.037681579589844,8163100,51.964094858476635,52.6342846545612,51.77955080873297,52.517730712890625,4976800,33.917865759925576,34.49160883861262,33.90830130821139,34.48204803466797,38458700,129.36498135954335,131.6484710825895,128.15953912950238,131.3152618408203,7171100,95.4737448037296,96.249959104037,94.67837536899684,95.99121856689453,11728300,126.69187545112986,127.6091773169174,126.32878924968813,127.58051300048828,5999000,63.00640649638326,63.22689938875994,62.43679226428897,63.07990646362305,12991500,77.9030116627523,78.9551151780859,77.6376174843707,78.92667388916016,3601900,67.60172507843406,68.17816925048828,67.26701647445263,68.17816925048828,11606800,135.62034163766256,138.59938642189357,134.5947617576457,138.413818359375,3770200,81.82957586055993,82.23959350585938,80.52664387487914,82.23959350585938,13430600
2023-01-26,36.23818834062581,36.447818756103516,36.04679028489809,36.447818756103516,4497400,52.88682494615578,53.343329449154744,52.556585675271855,53.3336181640625,4303600,34.568115604321214,34.72111402724123,34.338616146056125,34.66373825073242,29944200,132.59910353720838,133.47133649030667,131.22704178742313,133.41253662109375,5580900,96.67160153150088,96.67160153150088,95.32042609190215,96.51828002929688,14985500,127.87673324055041,127.99139051754966,126.82565960132399,127.81940460205078,6861100,62.749163686616065,63.39227087728624,62.62972448738969,63.29121017456055,10180000,78.26317843918359,79.34371587387379,78.01673792013816,79.30580139160156,5753100,68.10379383051676,68.15957623817278,67.71330279014752,67.93643951416016,8081500,140.8653947611216,141.6565515000003,139.46864929925934,141.24632263183594,4820600,83.56984886685044,84.87278070061186,82.54936850251752,84.83633422851562,18331500
2023-01-27,36.33844950302471,36.93087609589704,36.32933679893937,36.77593231201172,3519900,53.226774721429,53.99992416691586,53.226774721429,53.70270919799805,3764100,34.615926927526814,34.864547996858036,34.568115604321214,34.66373825073242,30787400,132.56972914721555,134.91201909872262,132.51092926667258,133.97117614746094,6774700,96.3074452903613,97.38072492460512,96.23078089267545,96.92074584960938,14187300,127.62827474168866,127.76204639390058,126.78741602491851,126.9498519897461,5854600,63.15339948817617,63.56683154732929,62.90534586015844,63.29121017456055,7712900,78.76555641200905,79.60913401031476,78.68972742461185,79.04991149902344,3419700,67.88993584165965,68.04799778732666,67.41577128482002,67.74118041992188,10341700,141.36355643425176,145.56354083291748,141.3342554306224,144.45005798339844,5472600,84.38076218007087,84.79988617417652,82.98671766780663,83.1233901977539,17420500
2023-01-30,36.48427072431532,36.9080826646404,36.301988860058096,36.32933044433594,3806400,53.168490286707694,53.532724544036164,52.828536090091646,52.85767364501953,3857100,34.48205448967573,34.740240017747844,34.43423951769295,34.491615295410156,31595000,132.43248600629792,133.01070460274678,131.30543379095212,131.41323852539062,4852800,96.3170283704667,97.25614163567568,95.89538150218229,95.9720458984375,10057900,126.71099823689836,127.50407839727342,125.61216048771506,125.80326080322266,7055400,63.06151870998136,63.7230042993508,62.9604580221976,63.00639724731445,7780500,78.56649641034645,79.50485645598317,78.40536526511114,78.50962829589844,5210700,67.60171531710753,68.3362142534875,67.60171531710753,67.8248519897461,10463100,143.36583862787296,144.3132772409858,141.8714282182957,141.98863220214844,4789200,82.52203274419377,82.64047856112387,81.10976153936049,81.21910095214844,13762500
2023-01-31,36.32021611468824,37.04479942618462,36.23818788087363,36.99467086791992,4274800,52.867396381238876,53.513306114804095,52.867396381238876,53.49873733520508,4265500,34.55855141742939,34.96973536615364,34.39599218772315,34.960174560546875,30282100,131.4132754209012,133.30475630088497,131.3250756009214,133.24595642089844,4435800,96.25955245975052,97.62989784128851,95.91456989438984,97.60115051269531,10367500,126.08992595530339,127.44675722894233,125.96570418193534,127.42764282226562,6290600,63.180948448526905,63.493319746737576,62.43678069382186,63.47494125366211,9721200,78.56649421993154,80.26312949100158,78.56649421993154,80.23469543457031,3871300,67.95502891456859,68.5686637509287,67.75049106250353,68.55936431884766,8002700,142.14494743934048,145.2412109375,142.14494743934048,145.2412109375,3487800,80.9457490469051,82.06645534093197,80.11661449564221,81.93889617919922,13924100
2023-02-01,36.83972310384777,37.523290485825385,36.447814336839826,37.26809310913086,7921000,53.11992577892586,54.38746136300171,52.741122722568974,54.130069732666016,7523200,34.596801935396805,35.26617140874583,34.520300899461986,34.960174560546875,51418700,133.14789237436452,137.46986124183965,132.51087399526625,136.38201904296875,9426400,97.20824481673274,99.01939938052077,96.76743544624087,98.31026458740234,16673700,127.4276374547836,128.81313299006786,126.4721212814814,128.0296173095703,11843000,63.171768645343626,64.03536860094832,62.72158666908686,63.5851936340332,15472300,79.77024441975071,81.41948454383629,79.24892935367161,80.76547241210938,7223600,68.50357481459396,69.41472754263673,68.20605685932465,69.10791015625,15447600,144.86029430375464,149.15795886895236,143.36588342720017,147.99563598632812,6956900,81.5562337361613,81.90246481737263,79.26926785508444,80.3261947631836,23483600
2023-02-02,37.65089169661272,38.47117044811157,37.58709235405625,38.12483215332031,7014400,56.771988700621236,58.073519453890036,56.45631822328241,57.685001373291016,9444700,35.15141639995704,35.19923136660185,34.77848300585428,35.05579376220703,42107300,138.71456464297285,140.89025008485476,138.07754595816093,140.10623168945312,9412000,98.67441948950602,99.6518651090326,98.06111884370102,99.07689666748047,13459800,127.09320208371278,127.33208112914645,126.25235775819984,127.16009521484375,11274600,63.621946509761024,64.43042503951834,63.12583229513427,63.72300720214844,12498500,80.4147774339697,80.74652736477644,79.30580588263702,80.50956726074219,6163900,68.64302680021063,68.95913647317535,68.20604582244115,68.51286315917969,12238800,151.20907484951502,154.3541779647873,150.5155979890636,152.52767944335938,7019800,80.01640829722172,80.17130061040069,77.62921619702969,78.49480438232422,24901500
2023-02-03,37.57797860530089,37.60532018907774,36.83061184976912,37.33189392089844,7467200,56.35433440537031,57.723855299642395,56.34461941527288,56.52916717529297,7829200,34.77847929665292,35.285289436431015,34.76891849300552,34.988853454589844,43155000,137.69530452945037,141.21363647966717,137.48949002112886,138.93995666503906,8072700,98.43484355063991,99.37395691682201,98.30068449832818,98.55941772460938,13567600,127.24608109829556,127.65696061521069,126.36700800957041,126.78743743896484,10046800,63.1534047702596,63.40146542836754,61.554818898787794,62.390865325927734,12681100,79.62809779990906,80.26314932194121,78.94565135114891,79.05939483642578,5937900,68.71742735125022,68.73601912231096,67.7411926759332,68.24325561523438,12874800,147.95654062424012,151.34582892010576,147.1751458040302,147.82957458496094,6796900,78.82281616168423,80.09841505401411,78.23968643115424,78.32168579101562,22727400
2023-02-06,36.803265996265154,37.135022560521364,36.630093380959416,37.09492111206055,5384400,55.8686885125143,56.31548172117074,55.52873425839327,55.84926223754883,5708300,34.78804870780039,34.98885844294993,34.71154767663679,34.97929763793945,32273600,137.401270667015,138.47931802546339,136.72504231982353,137.2444610595703,6488700,98.08027632581965,98.69357694058172,97.92695482768916,98.3198471069336,10260900,126.60591256407217,126.87345596761713,125.90838973197438,126.08037567138672,7328300,62.161170579452005,62.97883834299259,62.05092064157821,62.923709869384766,15707100,78.3579742541948,78.67076336214635,77.77031775841233,78.18736267089844,6262300,68.13167406690891,68.45708321483416,68.08519109914099,68.32691955566406,7208900,147.27283540366315,148.51329920320106,146.38399855108608,147.6147003173828,4385000,78.39457651563764,78.98681958646029,77.00963823142581,77.96633911132812,15857200
2023-02-07,36.81329273401573,37.14505280313877,36.46604002838698,36.9490966796875,7056600,55.742417922644506,57.08280121399631,55.616148991709885,56.88854217529297,7167000,34.75934725041136,35.486092209784516,34.75934725041136,35.38090515136719,33000500,137.45028883696324,141.2038350610243,137.39148896702937,140.6746063232422,7854100,98.03237209908437,98.88524354318228,97.02617183706661,98.62650299072266,10946100,125.64081622987209,127.26519067083707,125.20127241219008,126.89253997802734,7551000,62.638898239616445,63.09826240769538,62.02335193663251,62.896141052246094,10562200,78.08309724711117,79.43850944200301,78.04518275959927,79.23946380615234,7552900,67.83415899013376,68.16886758313771,67.35998730114689,68.03870391845703,9268200,146.9700411212212,148.32770886760116,144.22540462632742,147.95654296875,4916600,78.45834440149181,80.6177508630621,78.04833377212756,80.49929809570312,20507000
2023-02-08,36.80327215328345,37.01289908553082,36.671115363578934,36.84884262084961,4347800,55.97553568311317,56.150368466708464,54.80998502753903,55.10137176513672,6530400,35.12272853953047,35.47653665841055,35.07491722310391,35.17053985595703,34555500,140.94904202111925,141.70366035178847,138.69495211511546,138.97915649414062,6288500,98.11861868475197,98.54026564271713,97.74488881241768,98.0707015991211,7429700,126.43390450627496,127.22697008374425,126.32879714612538,126.5198974609375,5614100,62.52866512015724,62.55622585615423,61.52725432910506,61.83961868286133,11235700,78.82241474798995,79.58068276387682,78.54754015161703,78.60440826416016,5265900,67.66680658551743,67.787677915663,67.39717981731538,67.51805114746094,8933500,147.46819700072274,147.829600925487,145.68076106105917,146.6965789794922,5564000,80.43552549375669,80.84554311017394,79.32393237360256,79.77950286865234,13483600
2023-02-09,37.11316112045066,37.23164365646945,36.39313581631675,36.49339294433594,3476900,55.790984368341164,55.8104106436394,53.6978522986332,53.896968841552734,6056300,35.31397674726182,35.41916382995987,34.70198315458538,34.778480529785156,44329600,141.1254193921975,141.36063380802537,137.66588773815434,138.21470642089844,6312000,98.54983965853246,98.77983288792517,96.92076116149701,97.18907928466797,8882400,126.83524653298781,127.32255462646485,125.21085706135258,125.4115219116211,8085700,61.98660935455264,62.3265343934921,60.893320261150656,60.994380950927734,10357600,79.21102581899021,79.38163738860575,77.1162993001513,77.46700286865234,8330600,67.87134593699408,68.11308148401402,67.13684695852423,67.22052764892578,8341500,148.65001521885668,149.62675490500058,145.70025719362,146.4230499267578,4158100,79.78862241185494,80.04374079663232,79.0414870200978,79.09615325927734,16075200
2023-02-10,36.301985553956136,36.666552726072354,36.10602943860244,36.5662956237793,4253400,53.7512633807857,53.97465994634619,53.23648015167599,53.382171630859375,4483300,34.60635526323522,34.92191649662439,34.491607381897964,34.89323043823242,28108900,137.18567369956216,138.04811166493056,136.27424581231577,137.57769775390625,4930800,96.96867748107285,97.95570798829485,96.86326574621219,97.87904357910156,7710500,125.58348459566686,126.7301156762002,125.41149868159876,126.59634399414062,6198600,61.058693144209485,62.26222519434047,60.985193184524945,62.20710372924805,15481700,77.2963986244343,77.86510149989932,76.83195155502422,77.75135803222656,3508000,67.22054050420992,67.89925012107967,67.08107738912793,67.84346771240234,8197200,145.14357019234933,145.83704724728508,143.5319402474648,144.7040252685547,3216500,80.40818772911547,82.35802877912164,80.33529478577135,82.19402313232422,20001600
2023-02-13,36.70300829881964,36.96276374073229,36.657437839621544,36.90352249145508,2943000,53.64442884376593,54.32433363155016,53.4598847935146,54.13978958129883,2956300,34.87410850693545,35.29485321044922,34.84541879803993,35.29485321044922,32209000,138.11669200427042,140.26297674427016,138.02849220913845,139.95916748046875,4205900,98.0706908899229,98.82773543127348,97.89820694717667,98.7702407836914,5781400,126.61543313556402,127.65695676515912,126.61543313556402,127.64739227294922,6300300,62.23465711871,62.73996052024286,62.23465711871,62.583778381347656,8091900,77.88403809551778,78.320043779068,77.3816838781979,78.1589126586914,2749300,68.04800571014134,68.64304165314667,68.01081507703002,68.61515045166016,7440500,144.694246653873,146.89191140554414,143.7175067642414,146.82354736328125,3360700,81.77490868340888,82.30337215717721,80.92754723459225,81.9844741821289,12372400
2023-02-14,36.77410845637355,37.03113120062578,36.32477672287439,36.52073287963867,4544900,53.86782350797612,54.33404296437591,53.39189276725217,54.159210205078125,5887900,35.22792336065635,35.45742283678117,34.88367597035433,35.10361099243164,33525300,139.30255976113216,141.35083498984838,138.43032679577234,140.5570068359375,6311000,98.42525820328905,98.9523168428022,97.48614484158195,98.50192260742188,7722200,127.8193917539933,128.04870628494174,126.25234594576544,126.89253997802734,6905900,62.519466020787526,62.95126245053135,61.98660190407267,62.317344665527344,7075200,77.82717745150913,78.55701139294793,77.43855940827979,78.3390121459961,4107500,68.5686545119373,68.59654571103407,67.75977427119398,67.9922103881836,9344700,145.78820337187904,148.9821472647191,144.8798423485578,148.58168029785156,4361300,81.33756090057906,82.61315979891198,81.10977563128584,82.01181030273438,13511300
2023-02-15,36.301990187557564,36.6346577311154,36.20173307246765,36.62098693847656,3873000,53.7707001955571,54.683712908413774,53.7221363596404,54.65457534790039,4233800,34.82629208227772,35.16097858839203,34.778480766481266,35.14185333251953,28510000,139.70440181952574,141.22346351386776,139.371192531634,141.21365356445312,5245500,97.95571254867123,99.14398170200572,97.76405151676515,99.115234375,6005600,126.39566589407144,126.56766637007834,125.83191490608444,126.26189422607422,6491900,61.95905638576673,62.76753499593902,61.95905638576673,62.721595764160156,5510000,77.8177060921234,78.69919807456925,77.6091800184234,78.68024444580078,3978400,67.8527558290467,68.14097435033105,67.57382964539974,68.12237548828125,9006000,148.16164978165136,150.34953720520113,147.58537692661747,150.3202362060547,3410100,81.09153462316199,81.2646536069348,79.5881508494083,80.61774444580078,15969800
2023-02-16,36.0285592019432,36.59637687606678,35.78247451240395,36.28376007080078,4807200,53.69299071631953,54.499164406504875,53.57643677858554,53.81925964355469,5267600,34.80717304781396,35.05579409700027,34.72111121390911,34.788047790527344,34379100,139.16533828948528,140.7431994133293,138.65571455364721,138.76351928710938,6500600,97.84070335489342,98.83731865935613,97.66821210390718,98.08985900878906,8838600,125.10571838655983,126.11857771930283,124.73306768357608,125.00062561035156,8008000,62.10604004257932,62.537843523229164,61.58236512142436,62.24385070800781,9199800,77.5902228591183,78.69919449357181,77.40065765426179,77.78926849365234,4336800,67.5180281283485,68.03868262411991,67.22980259528748,67.62959289550781,8355100,148.01514619490658,150.11514575632472,147.00910536969457,147.0384063720703,5628800,80.1804100557875,80.87287917994925,79.74305930593421,79.82506561279297,12657100
2023-02-17,36.12881634633522,36.21996075558249,35.76424913975727,36.10147476196289,7192500,53.41132447911179,53.80469637499119,53.153929103529265,53.760986328125,4245100,34.61592675021356,34.84542255953296,34.51073965103795,34.797611236572266,35889800,137.77372353322338,137.93053317912347,135.83325276633036,137.02890014648438,5303300,98.02277565476159,98.78939772054797,97.6394609663086,98.73190307617188,8779000,124.40819405566027,126.34789058397827,124.29353678857349,126.11857604980469,10798800,62.26222074446636,63.2085168867537,61.9314849682075,62.91452407836914,10936600,77.24899818452323,77.3248271575527,76.64238086318522,77.05943298339844,3726200,67.43436303299794,68.53146175487169,67.43436303299794,68.50357055664062,11116000,146.19839060952688,147.13606727581143,144.59653810351722,147.0677032470703,3740100,78.5859176715257,78.64058391152734,76.64518968546564,76.98230743408203,22340200
