Ticker,XLF,XLF,XLF,XLF,XLF,XLP,XLP,XLP,XLP,XLP,XLV,XLV,XLV,XLV,XLV,XLC,XLC,XLC,XLC,XLC,XLRE,XLRE,XLRE,XLRE,XLRE,XLK,XLK,XLK,XLK,XLK,XLE,XLE,XLE,XLE,XLE,XLB,XLB,XLB,XLB,XLB,XLU,XLU,XLU,XLU,XLU,XLI,XLI,XLI,XLI,XLI,XLY,XLY,XLY,XLY,XLY
2023-01-13,33.72350040760232,34.4667693989898,33.59962103068277,34.419124603271484,65920900,68.4287649822353,68.95450125226543,68.38264492610195,68.93605041503906,9274200,127.60091074470382,129.26597369889782,127.54382519490008,128.87586975097656,6334100,50.198950563036824,50.76048352543636,50.10697813819509,50.68302917480469,3712300,35.46776448879967,35.81036205710489,35.38662304996993,35.66611099243164,3796000,63.06286892043241,63.93867086399975,62.91608442808759,63.8457145690918,10153200,40.54186335647908,40.73158489826574,40.112730805340284,40.632205963134766,31808400,39.03907737797036,39.58599975973629,39.00607347214962,39.5058479309082,6965200,32.50455827943152,32.63222326081663,32.28114456200759,32.522796630859375,23793600,97.13429622393616,97.9269581495067,96.88599099586816,97.85055541992188,14206900,66.41366121134695,68.15369692623756,66.32106070577301,68.09033203125,7969400
2023-01-17,34.33336025052223,34.35241889456443,34.08560514810297,34.190425872802734,65345200,69.04672632452959,69.56323711607881,68.88070399339851,68.98216247558594,9006800,128.80924592572214,129.02807865701126,128.10515709341735,128.27642822265625,6664100,50.557174449999806,50.61526152325701,49.89882720275395,50.20863723754883,3529900,35.68414656381881,35.90503027753545,35.58497330155748,35.67512893676758,5463200,63.75765421364517,64.51114461447982,63.67936813926243,64.1343994140625,10425800,40.72706534962026,41.14264680510231,40.55089142874398,40.7180290222168,33933200,39.57185672147309,39.64729268071979,39.07208225035116,39.109798431396484,6943000,32.545589017850524,32.778123629263504,32.42248450510809,32.47719955444336,19530400,97.79325634826165,97.92695748103975,96.91464682252973,97.01969146728516,9274900,68.29016262676913,68.68495860680402,67.94410257577441,68.13906860351562,7499800
2023-01-18,33.99984431399456,34.20948577108025,33.52338910066511,33.55197525024414,53693000,68.81614004842189,68.86226009914517,66.99911982605964,67.10057830810547,16069900,128.27644195328486,128.60944579424878,126.34495579563573,126.4686508178711,10629100,50.35385142327945,50.50875641855612,49.454436302646144,49.598690032958984,5930300,35.86445889751184,35.900522528351864,35.07468395388777,35.12517166137695,7466700,64.49647215564181,64.83896442671484,63.268382594389905,63.307525634765625,13936000,40.90775058119184,41.3639886177339,39.93203744796774,39.97269058227539,38075200,39.468120000080404,39.524699654294224,38.539291360379245,38.55815124511719,9444600,32.61855237375521,32.61855237375521,31.65650087058742,31.697534561157227,29020400,97.35393951474474,97.57358822586143,95.13831164977617,95.19561004638672,15026000,68.83119827835563,69.22599435595528,67.22276347867216,67.25200653076172,9596800
2023-01-19,33.142222941259895,33.33280575052978,32.9325851226213,33.16128158569336,61169500,66.83311173689104,67.13748724788913,66.44572856122072,66.46417236328125,12421500,126.09758615657177,127.27740733629778,125.84068668231777,126.77313232421875,9902300,49.346975881033444,50.10697916942116,49.18238722916716,49.85041809082031,7387400,34.97189686177716,35.39563237144971,34.92681905511619,34.95386505126953,7253700,62.8133486088658,63.16562844960983,62.33874958635705,62.56870651245117,14645000,39.74231578205903,40.63220103333356,39.656487903704736,40.469581604003906,34293800,38.265839528624646,38.42142731320233,37.95937263655554,38.26112365722656,8159800,31.683851041287905,31.715767287825923,31.300856082831736,31.378366470336914,28394000,94.61305864885134,94.8518116995738,93.228293869127,93.23783874511719,17155600,66.75973321644209,66.9693133877522,65.7946752814041,66.13585662841797,12957200
2023-01-20,33.25657981611266,33.70444530501843,33.10411427274926,33.685386657714844,42330100,66.51027697563478,67.00834395878309,66.03987920761723,66.98067474365234,12349600,127.05854706151084,127.5057364820743,126.08806384590841,127.41059875488281,5962200,50.25703962771098,51.463361921544,50.1214982119125,51.40914535522461,4874200,34.98091598329748,35.3956373658423,34.51209916159681,35.35957717895508,4262500,62.88184033888211,64.3105273334778,62.65676978352415,64.2615966796875,14127800,40.55541416409022,41.01165225161945,40.144350825972424,40.871620178222656,28560000,38.360134180975685,39.057932045648336,38.15739488303245,39.02964401245117,6897400,31.36012686576609,31.57898360372175,30.931534304849922,31.565305709838867,26621000,93.31424474392209,94.56530844202811,92.93223839213063,94.53665924072266,12816500,66.28206963677482,67.77839598169423,65.95550986402169,67.7394027709961,7502600
2023-01-23,33.713973149405184,34.21901453083509,33.609152417018244,34.07607650756836,44997300,67.10980241323324,67.53408013124964,66.91611087046043,67.19281005859375,12000200,127.48672000244558,128.56186490055438,127.20127777920992,127.8482666015625,7211000,51.45755273883065,52.43054799161451,51.33169127831146,52.30952835083008,6279000,35.386632037597224,35.69226498278893,35.10714402415012,35.45875930786133,7002200,64.52093170997851,66.10130121015297,64.37415463694713,65.72455596923828,23472600,41.169744702091485,41.37301724543051,40.79481641905848,40.92581558227539,29305000,38.97777715300342,39.321963784160154,38.78918188649928,39.156944274902344,12497400,31.455873392611853,31.879905466253394,31.319090984778526,31.574420928955078,19652600,94.83271327841936,96.08377691438722,94.43160262156998,95.56806945800781,11113600,67.91975209183568,69.05539689581244,67.5249485946117,68.79707336425781,9168000
2023-01-24,34.018903789347135,34.24760026169288,33.63773815535105,34.09513473510742,34333500,67.17437052726729,67.65398670598586,66.77776199918127,67.46952056884766,13465600,127.21078817451892,127.95292924971977,126.18320487388822,127.00146484375,5754800,51.87386403683385,52.90979193515271,51.71217827007769,52.164310455322266,8867000,35.43170008382648,35.74725164532296,34.74650840149733,35.61201477050781,7089700,65.35269061282642,65.94471122278222,65.25482930289047,65.69518280029297,12575600,40.79030664139324,40.86258003026681,39.95914026807737,40.76771926879883,30755200,38.940060032901954,39.23709876695606,38.61473686310541,39.180519104003906,9361000,31.606336191539892,31.829749885764024,31.20054248058588,31.73400115966797,20658800,95.03327103523893,96.48488644928975,94.53666058499886,96.1983871459961,11341200,68.55824149714923,69.04564544789729,68.11470211704192,68.71908569335938,6373000
2023-01-25,33.79973639827482,34.371481240866565,33.79020525769476,34.36195373535156,38458700,67.06369509616427,67.63555145263672,66.73165037781678,67.63555145263672,11606800,126.15466604777966,127.06807829407694,125.79311943457866,127.03953552246094,5999000,51.796405894797324,52.46443297771081,51.612457371648304,52.3482551574707,4976800,35.38662279089574,35.711188543838496,35.296467165841264,35.64807891845703,8163100,64.58454107875615,65.72455698005409,63.98273267275659,65.5582046508789,14342200,40.56895606816937,40.77223205566406,39.922996585537206,40.77223205566406,26861200,38.751463380912504,39.27481350534514,38.61944778144397,39.26066589355469,7203800,31.2689355932125,31.378362212406902,30.986246391800005,31.30541229248047,25983000,95.14787432368699,95.92143925345616,94.35521963969582,95.66358184814453,11728300,67.67603940096802,69.16261545409071,67.16426378139101,69.07001495361328,7540400
2023-01-26,34.447709689141604,34.60017519567869,34.219009611803784,34.542999267578125,29944200,67.56175139763471,67.6170898295552,67.17436830032761,67.3957290649414,8081500,127.33449796261917,127.44866905875593,126.28788118737769,127.27741241455078,6861100,52.71615526952399,53.171186598892525,52.38698170507319,53.16150665283203,4303600,35.84642309677794,36.05378723144531,35.6570942147426,36.05378723144531,4497400,66.19913172651589,66.63458764301957,65.5141399423485,66.60523223876953,11161800,41.43174860948876,42.07770818610248,40.9258210950891,42.05963897705078,36663000,38.93063399267181,39.468128229734944,38.8080465148916,39.44926834106445,11506200,31.14127427325978,31.460436732727544,31.081998760351542,31.410282135009766,20360000,96.34161803246045,96.34161803246045,94.99505476016124,96.1888198852539,14985500,70.29338751749368,70.68818346668607,69.5963961082091,70.48347473144531,9641200
2023-01-27,34.495354478359864,34.74310956333346,34.447709689141604,34.542999267578125,30787400,67.34959019398849,67.50639410216667,66.87919958024354,67.20201873779297,10341700,127.08710616682578,127.22031060135392,126.24981285368062,126.41156005859375,5854600,53.05501645405487,53.82567101214956,53.05501645405487,53.529415130615234,3764100,35.9455923335514,36.531614166793645,35.93657814745959,36.37834548950195,3519900,66.18446264421257,67.35383368234214,66.1551072361393,66.88412475585938,13549400,41.83377559485586,42.041566312346866,41.14264477559578,41.21040344238281,34841000,39.18052071399846,39.600143339291606,39.14280093714706,39.32196807861328,6839400,31.341889185520984,31.547068033987326,31.218784659329106,31.410282135009766,15425800,95.97873564623023,97.04835203963569,95.90233291395151,96.5899429321289,14187300,70.54197780609077,72.63781646288349,70.52735628128016,72.0821762084961,10945200
2023-01-30,34.3619553431603,34.61924162488462,34.31430690816061,34.371482849121094,31595000,67.06368865980075,67.79234188641311,67.06368865980075,67.28504943847656,10463100,126.17370186554423,126.96341910479727,125.07952355037659,125.26981353759766,7055400,52.99692842713132,53.35998738859993,52.65807118049124,52.68711471557617,3857100,36.08984973770779,36.50907996870114,35.90953847040409,35.93658447265625,3806400,66.11596869294196,66.40464017962441,65.55329595883977,65.60711669921875,9705600,40.91226736503339,40.97098970583582,40.212100207212835,40.26630783081055,27525000,39.08150687407626,39.548277396493006,39.001355050489124,39.053218841552734,10421400,31.29629194286622,31.624575284980338,31.246137350120474,31.268936157226562,15561000,95.98826752187362,96.92417529290135,95.56805986931845,95.64446258544922,10057900,71.54114602900815,72.01392842140334,70.79541863423914,70.8539047241211,9578400
2023-01-31,34.4381813500183,34.847933113723315,34.2761883264936,34.83840560913086,30282100,67.41418443781626,68.02293544118729,67.21127447362562,68.01371002197266,8002700,125.55526172157433,126.90633956846071,125.43156669083672,126.8873062133789,6290600,52.69679574970766,53.34062116257617,52.69679574970766,53.32609939575195,4265500,35.92757073726908,36.64432082753913,35.846429282506755,36.59473419189453,4274800,65.60710416790799,66.55141198404941,65.56307106121865,66.52205657958984,8871600,40.13079248402234,40.6864094528031,39.719729185333435,40.6231689453125,27848200,39.08151023092269,39.925471379537186,39.08151023092269,39.91132736206055,7742600,31.35556533102605,31.510589573129057,30.986248294436972,31.501468658447266,19442400,95.93097158882378,97.29663931222363,95.58716661746685,97.26799011230469,10367500,70.93190467472479,72.47697448730469,70.93190467472479,72.47697448730469,6975600
2023-02-01,34.47629863851753,35.14333664699533,34.40006406151906,34.83840560913086,51418700,67.95836630806039,68.86226732377393,67.66321624848848,68.55789184570312,15447600,126.88729002020901,128.2669104645549,125.93582564228848,127.4867172241211,11843000,52.94851421791392,54.21195961831729,52.5709335130994,53.95539855957031,7523200,36.44146100432462,37.117638564724466,36.053789033774954,36.86520004272461,7921000,66.47313110359877,68.63084308859645,66.15510424283448,68.0877456665039,18852800,40.43345251209373,40.60510484740948,39.29963450563152,39.823631286621094,46967200,39.68029923094267,40.500684602749175,39.42098025848513,40.175357818603516,14447200,31.35100940338396,31.779598485334894,31.127592208115985,31.556184768676758,30944600,96.87644269497565,98.68141522216555,96.43713794463913,97.97470092773438,16673700,72.2868930539144,74.43147532401953,71.54116545663656,73.8514633178711,13913800
2023-02-02,35.028993987447095,35.07664242812595,34.65735941457224,34.9337043762207,42107300,68.0967180406363,68.41031189383932,67.66321486020549,67.96759033203125,12238800,126.55429352844988,126.79215966399418,125.71701460370765,126.62090301513672,11274600,56.5887853968949,57.8861161082177,56.27413358872129,57.49885177612305,9444700,37.243856393987016,38.05526729681594,37.18074677174087,37.71267318725586,7014400,69.25222668301812,70.33842164603408,68.93419978746135,69.94700622558594,18824000,39.670035974022454,39.7468275192401,38.486528759605186,38.91566467285156,49803000,40.00090222635087,40.165925334904465,39.449264032325054,40.04805374145508,12327800,31.57442768679312,31.97566103903315,31.32821512566503,31.624582290649414,24997000,98.33760513003128,99.31171434563508,97.7263979190319,98.73870849609375,13459800,75.45500825005642,77.02444964599331,75.1089555923131,76.11300659179688,14039600
2023-02-03,34.65735907511053,35.162404187847436,34.64783156810747,34.867000579833984,43155000,68.17050921904766,68.18895301925014,67.20204434050267,67.70011138916016,12874800,126.70650043951657,127.11563764233838,125.8311550163685,126.24980163574219,10046800,56.172483567904024,57.53758513003105,56.1627999272867,56.34675216674805,7829200,37.17173473349019,37.19878073588487,36.43244752815505,36.92831039428711,7467200,68.7434080838537,70.49991045591887,68.64065664448202,69.36479187011719,16145400,39.07828893361953,39.71069747349739,38.78918847762096,38.82984161376953,45454800,39.60957416999319,39.925469200248806,39.27010338045935,39.326683044433594,11875800,31.341885838855156,31.464993830511553,30.548536753884353,30.963451385498047,25362200,98.09885061450045,99.03475845461179,97.96514949448454,98.2229995727539,13567600,73.83194265647452,75.52323482950615,73.44201803864824,73.76858520507812,13593800
2023-02-06,34.66688103151681,34.866991341148484,34.5906464554297,34.85746383666992,32273600,67.58942002529797,67.91223927024407,67.54330701140954,67.78311157226562,7208900,126.06905426150408,126.33546317697828,125.37448919746039,125.54574584960938,7328300,55.68840045167902,56.133751860226546,55.34954322873736,55.669036865234375,5708300,36.405406495753965,36.73357662556277,36.234105952623416,36.69390869140625,5384400,68.59658897799117,69.13479631179018,68.25898687458721,68.51830291748047,12977400,38.86598783794455,39.15960651682227,38.179371532290496,38.65367889404297,31714400,38.97778151793238,39.13337290000887,38.685462239413305,38.892913818359375,12524600,30.849466972695666,31.255260725143458,30.794751918499056,31.227901458740234,31414200,97.74549987318916,98.35670711493171,97.59270170583605,97.9842529296875,10260900,73.49077494787099,74.10978011384714,73.04723552039222,73.66136932373047,8770000
2023-02-07,34.63829711676147,35.36251117203486,34.63829711676147,35.2576904296875,33000500,67.2942754019936,67.6263200911641,66.82387758618,67.4971923828125,9268200,125.10806842493733,126.72555512079062,124.670388380598,126.35448455810547,7551000,55.56254543327293,56.89860350716356,55.43668395339235,56.70497131347656,7167000,36.415312485229755,36.74348597067497,36.071813850696365,36.54964828491211,7056600,68.62106432928881,70.49499518155332,68.59170891875146,70.23078155517578,15708200,38.8975989692896,39.968176320807814,38.694326402734475,39.90945053100586,41014000,38.84105709644973,39.51528294438721,38.82219720453776,39.4162712097168,15105800,31.08656267839328,31.314536882993227,30.78107807909582,31.2142276763916,21124400,97.69773787676706,98.54769803792526,96.69497228673536,98.28984069824219,10946100,73.33967202079698,74.01716320521187,71.97006812862827,73.83194732666016,9833200
2023-02-08,35.00039750580553,35.352973325410396,34.95275271424778,35.04804229736328,34555500,67.1282462366602,67.24815555146893,66.8607654288436,66.98067474365234,8933500,125.89780062695124,126.6875034550512,125.79313894206369,125.98342895507812,5614100,55.7949079855472,55.9691766004789,54.63311845041154,54.92356491088867,6530400,36.4053997851894,36.61276048514084,36.27467171450368,36.450477600097656,4347800,70.36777400125193,70.74451166039671,69.24243617128349,69.38432312011719,12577000,39.877824417582175,40.081100400616215,39.32672569600126,39.55258560180664,26967200,39.20881195784328,39.58599893116312,39.072080465974736,39.10036849975586,10531800,31.031841611818557,31.045519504870008,30.534859611697794,30.68988037109375,22471400,97.78370781364563,98.20391555291933,97.4112536033496,97.73595428466797,7429700,73.58826248561894,73.76860704410537,72.69631216833427,73.20321655273438,11128000
2023-02-09,35.190975867407076,35.2957965766487,34.58111388825305,34.657344818115234,44329600,67.33116245586717,67.57097404591383,66.60250930540614,66.6855239868164,8341500,126.29738685787434,126.78262846447173,124.67988579949453,124.87969970703125,8085700,55.61095290775289,55.630316496565925,53.52457514840492,53.72304916381836,6056300,36.71194117512484,36.82914282977464,35.999699862018275,36.098873138427734,3476900,70.45584558880014,70.57327468579201,68.72869941572519,69.00269317626953,12624000,39.55711426527617,39.683595294685595,39.186704059284466,39.21380615234375,32150400,39.402113371474094,39.48698105673598,38.36012898957588,38.53458023071289,16661200,30.76283364992414,30.93153230170111,30.22025403697534,30.270408630371094,20715200,98.21344582403718,98.44265398564477,96.58992808655456,96.85733032226562,8882400,74.17802256752339,74.6654266110057,72.70606027379209,73.06674194335938,8316200
2023-02-10,34.485833353685834,34.80029559695777,34.37148509934398,34.77170944213867,28108900,66.68552802282721,67.35883574745486,66.54717490339092,67.30349731445312,8197200,125.0509752059281,126.19274424732536,124.87971856063638,126.05953979492188,6198600,53.57781974697207,53.80049546041346,53.06469761135611,53.20991897583008,4483300,35.909533498460036,36.270159422353046,35.715695817651564,36.17098617553711,4253400,68.48894671622944,68.91951257827074,68.03392299311086,68.68466186523438,9861600,39.86427478464361,40.83095493997409,39.82813637131286,40.7496452331543,40003200,38.449717745454045,38.73260886886722,38.218686817179005,38.676029205322266,7016000,30.302325634115675,30.899616834044064,30.2658489328015,30.87226104736328,30963400,96.63767097786798,97.62133221652577,96.53261907022845,97.54492950439453,7710500,72.42823055135752,72.77428319392652,71.6240095648069,72.20889282226562,6433000
2023-02-13,34.752649070589165,35.17192840576172,34.72405928212231,35.17192840576172,32209000,67.50641515463322,68.09671523736525,67.46952051984596,68.06904602050781,7440500,126.0785567259165,127.11566407344414,126.0785567259165,127.10614013671875,6300300,53.4713142750081,54.14902495938457,53.28736576215673,53.9650764465332,2956300,36.306227305124125,36.56317463873348,36.26114948925206,36.504573822021484,2943000,68.95376124249029,70.02527840216689,68.90972813159753,69.87360382080078,8411800,40.541858680436995,40.8038570344093,40.12175905987767,40.645755767822266,24744800,38.74204123167764,38.95892456980955,38.492153985507315,38.8787727355957,5498600,30.885945288711508,31.136718313525872,30.885945288711508,31.059207916259766,16183800,97.7359509441926,98.49041150202692,97.56405573254544,98.43311309814453,5781400,72.2040264837565,73.30068545674015,71.71662249576376,73.26657104492188,6721400
2023-02-14,35.10522552221179,35.333925658297275,34.76217713561623,34.981346130371094,33525300,68.02292900218512,68.05059822027683,67.22048649286369,67.4510726928711,9344700,127.2774062557421,127.50574843696639,125.71700510519489,126.35448455810547,6905900,53.693997244177616,54.158712255420006,53.21960228598764,53.98444366455078,5887900,36.37655191823938,36.63079604795231,35.93207780810465,36.12591552734375,4544900,69.54579969675173,70.5683863529078,69.11034367066124,70.17207336425781,12622000,40.32503417800026,40.9574427307422,40.212104202380246,40.65930938720703,27022600,38.713742593876646,39.0767854828821,38.52043147319145,38.968345642089844,8215000,31.027290177404215,31.24158300451784,30.76283926912325,30.92698097229004,14150400,98.08931534368635,98.61457503860167,97.15340734241195,98.16571807861328,7722200,72.74990722734215,74.34372014580403,72.29662514657605,74.14388275146484,8722600
2023-02-15,34.70499657981611,35.03851741581457,34.657351784692004,35.01945877075195,28510000,67.31272639662212,67.59865103193881,67.03602014268624,67.5802001953125,9006000,125.8597211710767,126.03099232818792,125.29836060814863,125.72651672363281,6491900,53.597179968393164,54.5072463522498,53.548772849941734,54.47820281982422,4233800,35.90953805877685,36.23860921312927,35.81036479936645,36.2250862121582,3873000,69.74639509642886,70.50477547478155,69.58004281017006,70.4998779296875,10491000,40.203074461352955,40.28890235236076,39.45773587476581,39.96818161010742,31939600,38.70903386302056,39.147516371848084,38.60530627641424,39.13808822631836,7956800,30.749148182118297,31.15038135183409,30.749148182118297,31.127582550048828,11020000,97.62134502502369,98.80555807377897,97.43033821963436,98.77690887451172,6005600,73.93430086603631,75.02608087302283,73.64673434185279,75.01145935058594,6820200
2023-02-16,34.685940205592324,34.933695311532176,34.60017812371608,34.6668815612793,34379100,66.98067750503138,67.49718830725024,66.69474585071859,67.09135437011719,8355100,124.57522056648627,125.58378497430505,124.20415005014891,124.47057342529297,8008000,53.51973026237769,54.32330253257034,53.40355242938086,53.645591735839844,5267600,35.639064233493386,36.200743384956965,35.39563989869802,35.89150619506836,4807200,69.47730051657237,70.26503640556716,69.22287450877187,69.27669525146484,13001200,39.751350536060535,40.09465861930431,39.534523471288345,39.57518005371094,25314200,38.595884965202146,39.147523303846384,38.5015891045841,38.69489669799805,8673600,30.822104267179544,31.036400523942913,30.562213876311294,30.8904972076416,18399600,97.50673783377604,98.49995133164809,97.33483535748734,97.75504302978516,8838600,73.86119855345888,74.90912161103458,73.3591730307058,73.37379455566406,11257600
2023-02-17,34.49535899827056,34.72405547050997,34.39053826721713,34.67641067504883,35889800,66.8976609368543,67.98602798014132,66.8976609368543,67.95835876464844,11116000,123.88067925518503,125.81215109513032,123.76650815708275,125.58380889892578,10798800,53.23895665363138,53.6310590685728,52.98239193861776,53.58749008178711,4245100,35.73823527024253,35.82839433634702,35.3776093234747,35.71118927001953,7192500,68.78253034179619,68.8608164180552,67.81376441184727,68.41068267822266,10606600,38.960837542112245,38.987939630614214,37.99867549045355,38.165809631347656,44680400,38.42614016745629,38.46385994136747,38.12438917047817,38.331844329833984,7452400,30.8996202980129,31.369250053208415,30.735482080917972,31.223346710205078,21873200,97.68819810755681,98.4522034903459,97.30619177307987,98.39490509033203,8779000,72.95463101170668,73.4225421488394,72.1552887068845,73.388427734375,7480200
