Ticker,XLC,XLC,XLC,XLC,XLC,XLP,XLP,XLP,XLP,XLP,XLY,XLY,XLY,XLY,XLY,XLRE,XLRE,XLRE,XLRE,XLRE,XLV,XLV,XLV,XLV,XLV,XLF,XLF,XLF,XLF,XLF,XLU,XLU,XLU,XLU,XLU,XLE,XLE,XLE,XLE,XLE,XLB,XLB,XLB,XLB,XLB,XLK,XLK,XLK,XLK,XLK,XLI,XLI,XLI,XLI,XLI
2023-01-13,50.36146119896465,50.9248120296222,50.269191028909496,50.84710693359375,3712300,68.97774998149956,69.50770408778453,68.9312599169496,69.48910522460938,9274200,66.54527205251738,68.2887559670694,66.45248804207095,68.22526550292969,7969400,35.85538637088904,36.20172813666878,35.773358149436035,36.05590057373047,3796000,128.1442640320296,129.816417197606,128.08693539915566,129.42465209960938,6334100,33.84136938381042,34.587236218067204,33.71705702884427,34.539424896240234,65920900,32.74807779874853,32.87669922798422,32.52299029758608,32.76645278930664,23793600,40.88745250606323,41.07879128250206,40.45466191996677,40.97856521606445,31808400,39.240597801061845,39.790343406048564,39.207423528482686,39.70977783203125,6965200,63.15852895641856,64.03565940353914,63.011521806746856,63.942562103271484,10153200,97.46697188894368,98.26234860572048,97.21781623924208,98.18568420410156,14206900
2023-01-17,50.72083936423103,50.77911447837395,50.06036089927123,50.37117385864258,3529900,69.60067295592847,70.12132759944997,69.43331866431262,69.53559112548828,9006800,68.42550999946896,68.82108844357474,68.07876407635304,68.27411651611328,7499800,36.074133879699325,36.29743160229468,35.973876765977884,36.06501770019531,5463200,129.35777957618345,129.57754420576975,128.6506923844468,128.82269287109375,6664100,34.45336285869479,34.47248811686904,34.204741797969625,34.30992889404297,65345200,32.789418036776205,33.02369477939276,32.6653912346092,32.720516204833984,19530400,41.074237868108106,41.49336189311483,40.89656217578629,41.06512451171875,33933200,39.77612709499938,39.85195245552388,39.2737727823852,39.311683654785156,6943000,63.854357571921604,64.60899081675026,63.7759527584417,64.23167419433594,10425800,98.1281887528643,98.26234779903615,97.24657007484369,97.35197448730469,9274900
2023-01-18,50.51686438106453,50.672270857771956,49.614537540375125,49.75925827026367,5930300,69.36824927063134,69.41473934073258,67.53665116550785,67.63892364501953,16069900,68.96759795498404,69.36317638213833,67.35597579270858,67.3852767944336,9596800,36.25641523774832,36.292873001643585,35.45800898318219,35.50904846191406,7466700,128.8226915419972,129.15711343921834,126.88298038603072,127.0072021484375,10629100,34.11867727113597,34.32905144670281,33.64055679777114,33.66924285888672,53693000,32.86291520278746,32.86291520278746,31.893656462943596,31.93499755859375,29020400,41.256457636400185,41.716584750682685,40.27242730048024,40.31342697143555,38075200,39.671856771888855,39.72872849362704,38.738233463766306,38.7571907043457,9444600,64.5943068576467,64.93731865526374,63.364354407274746,63.40355682373047,13936000,97.68738950997547,97.90779054669952,95.46417282934429,95.52166748046875,15026000
2023-01-19,49.506726855295675,50.26919050247123,49.34160538055588,50.01179885864258,7387400,67.3692976616225,67.67611510388171,66.97880660423195,66.99739837646484,12421500,66.89201955578162,67.1020150162537,65.9250493305752,66.26690673828125,12957200,35.354109161994685,35.78247573084243,35.30853869426243,35.335880279541016,7253700,126.6345653398248,127.81941071892516,126.37657187421007,127.31298828125,9902300,33.258058276440956,33.44930719141022,33.04768775296744,33.277183532714844,61169500,31.92121654041388,31.95337189348537,31.535352303555968,31.61344337463379,28394000,40.08109087388503,40.97856176660452,39.99453137366124,40.81455612182617,34293800,38.46336982313082,38.619760760109905,38.15532093269993,38.4586296081543,8159800,62.90862937129112,63.26144358080479,62.43331043561563,62.66361618041992,14645000,94.93711240246012,95.17668319254517,93.54760474441494,93.55718231201172,17155600
2023-01-20,50.41975242735993,51.62998032484893,50.28377218103351,51.57558822631836,4874200,67.04386429358847,67.54592708366744,66.56969269850507,67.51803588867188,12349600,66.41342083600018,67.91271245133005,66.08621391963786,67.87364196777344,7502600,35.363221694674415,35.78247555868006,34.88928118357089,35.74602127075195,4262500,127.599612279161,128.04870600798836,126.62499636470108,127.95316314697266,5962200,33.372810338989694,33.822241101301266,33.219811934161775,33.80311584472656,42330100,31.5950704213815,31.815566788551855,31.16326693403627,31.801786422729492,26621000,40.90111885933445,41.36124603669938,40.486551512468154,41.22002029418945,28560000,38.558147620075786,39.25954748870204,38.35436179019299,39.23111343383789,6897400,62.97721317861909,64.40806706170015,62.75180125891985,64.35906219482422,14127800,93.63384190287591,94.88919043878654,93.25052719623392,94.86044311523438,12816500
2023-01-23,51.62414417773617,52.60028945749532,51.497875246579646,52.478878021240234,6279000,67.64820659426087,68.07588818010407,67.45296111550988,67.73188018798828,12000200,68.05435075750884,69.19224610378862,67.6587648660285,68.93341064453125,9168000,35.7733598063418,36.08233290401887,35.490817368960926,35.846275329589844,7002200,128.0296139733325,129.1093373066148,127.74295621280771,128.3927001953125,7211000,33.831806232000496,34.338612774200634,33.72661914261486,34.19517517089844,44997300,31.691540335691894,32.11874925142317,31.553733156060982,31.810976028442383,19652600,41.520697220401416,41.72570256561969,41.14257285184327,41.274688720703125,29305000,39.17898544800496,39.52494881478582,38.989416628497274,39.35907745361328,12497400,64.61878432971855,66.20155062255627,64.47178465418077,65.82423400878906,23472600,95.15751100118396,96.41285947311135,94.75502655860794,95.8953857421875,11113600
2023-01-24,52.04179660059561,53.081078134335065,51.87958740444318,52.33318328857422,8867000,67.71330049504981,68.19676456292189,67.31351003582569,68.01081848144531,13465600,68.69411504657526,69.18248496878563,68.24969662889976,68.85527801513672,6373000,35.81893155059396,36.137931761003976,35.12625143898996,36.001216888427734,7089700,127.75250445018025,128.49780586975945,126.72054527383541,127.54228973388672,5754800,34.137804679269074,34.367300478196654,33.75530681736316,34.21430206298828,34333500,31.843128833524744,32.06821632880542,31.434294942135537,31.971750259399414,20658800,41.13801810530097,41.21090757892399,40.29976656640992,41.115238189697266,30755200,39.141066416430355,39.43963844759929,38.81406394686428,39.38276672363281,9361000,65.45181104745781,66.04472957515226,65.35380131125994,65.7948226928711,12575600,95.35875596472388,96.81534310010488,94.86044464471877,96.52786254882812,11341200
2023-01-25,51.964098632959804,52.634288477724525,51.77955456981153,52.51773452758789,4976800,67.60170994865756,68.17815399169922,67.26700141958644,68.17815399169922,11606800,67.81016334341368,69.2996855713237,67.2973734599354,69.20690155029297,7540400,35.77336417603795,36.10147711712591,35.6822232376486,36.03767776489258,8163100,126.69189817989022,127.60920021024343,126.32881191331012,127.58053588867188,5999000,33.917869512208206,34.491612654367586,33.90830505943592,34.482051849365234,38458700,31.503199437939205,31.613445870793445,31.21839235633894,31.539949417114258,25983000,40.91478413460144,41.11979293823242,40.26331820219776,41.11979293823242,26861200,38.95150583137615,39.47755758904295,38.81880874218535,39.46333694458008,7203800,64.68249067977167,65.82423554129475,64.07976956475119,65.65763092041016,14342200,95.4737448037296,96.249959104037,94.67837536899684,95.99121856689453,11728300
2023-01-26,52.88682872889607,53.343333264546615,52.556589434391725,53.333621978759766,4303600,68.10378618232801,68.15956858371956,67.71329518581169,67.93643188476562,8081500,70.43270498937957,70.82828340155311,69.7343321830035,70.6231689453125,9641200,36.238180755111905,36.447811126708984,36.04678273944834,36.447811126708984,4497400,127.87673324055041,127.99139051754966,126.82565960132399,127.81940460205078,6861100,34.56811940849534,34.72111784825262,34.33861992497415,34.66374206542969,29944200,31.37458373432151,31.69613734903733,31.314864131108898,31.645606994628906,20360000,41.78492443342522,42.43639035030593,41.27468425125876,42.41816711425781,36663000,39.13159298413774,39.67186175345789,39.00837271276096,39.65290451049805,11506200,66.29955176860419,66.73566824515333,65.61352089371157,66.70626831054688,11161800,96.67160917301489,96.67160917301489,95.32043362661098,96.5182876586914,14985500
2023-01-27,53.22677850231892,53.999928002725376,53.22677850231892,53.70271301269531,3764100,67.88993584165965,68.04799778732666,67.41577128482002,67.74118041992188,10341700,70.68177075075059,72.78176272825357,70.66712025048348,72.22502136230469,10945200,36.33844196438869,36.93086843435846,36.32932926219384,36.77592468261719,3519900,127.62826707152247,127.76203871569503,126.78740840528602,126.94984436035156,5854600,34.61593073696251,34.86455183365415,34.56811940849534,34.66374206542969,30787400,31.576701647283645,31.78341768931943,31.452674825799416,31.645606994628906,15425800,42.19038496243599,42.39994697872325,41.49336264232841,41.56169891357422,34841000,39.38277060405413,39.804559321790244,39.34485611767406,39.52494812011719,6839400,66.28485702402288,67.45600186638762,66.25545708709994,66.98558044433594,13549400,96.30746045259494,97.38074025581132,96.23079604283937,96.92076110839844,14187300
2023-01-30,53.16849412383636,53.53272840745133,52.828539902686074,52.8576774597168,3857100,67.60172292140216,68.3362219404035,67.60172292140216,67.82485961914062,10463100,71.68292701733165,72.15664637479627,70.93572173224472,70.99432373046875,9578400,36.48427072431532,36.9080826646404,36.301988860058096,36.32933044433594,3806400,126.7110136057877,127.50409386235614,125.6121757233254,125.80327606201172,7055400,34.482046862396004,34.74023233335861,34.43423190098969,34.491607666015625,31595000,31.530755536956107,31.86149829159144,31.480225199182907,31.50319480895996,15561000,41.26101637209688,41.320239280561935,40.554880769680246,40.60955047607422,27525000,39.28324820517322,39.75242822799159,39.20268263255557,39.25481414794922,10421400,66.21626606885441,66.50537546778692,65.65273976488334,65.7066421508789,9705600,96.31704368410522,97.25615709862569,95.89539674878233,95.97206115722656,10057900
2023-01-31,52.867396381238876,53.513306114804095,52.867396381238876,53.49873733520508,4265500,67.95502891456859,68.5686637509287,67.75049106250353,68.55936431884766,8002700,71.07246625291974,72.62059783935547,71.07246625291974,72.62059783935547,6975600,36.32021236953723,37.04479560631836,36.23818414418094,36.994667053222656,4274800,126.08992595530339,127.44675722894233,125.96570418193534,127.42764282226562,6290600,34.558547646555446,34.96973155041315,34.39598843458693,34.96017074584961,30282100,31.590474224263453,31.746659873368788,31.21839034691093,31.737470626831055,19442400,40.47287829191347,41.033231491101816,40.05831097768133,40.969451904296875,27848200,39.283250845349684,40.13156856154993,39.283250845349684,40.11735153198242,7742600,65.70663018599168,66.65237051768119,65.66253028105193,66.62297058105469,8871600,96.25954493522751,97.62989020964682,95.9145623968338,97.60114288330078,10367500
2023-02-01,53.11992577892586,54.38746136300171,52.741122722568974,54.130069732666016,7523200,68.503567251917,69.41471987937008,68.20604932949317,69.10790252685547,15447600,72.43013968411431,74.57897174516218,71.68293432287616,73.99781036376953,13913800,36.83973064554788,37.52329816746303,36.44782179830973,37.26810073852539,7921000,127.4276374547836,128.81313299006786,126.4721212814814,128.0296173095703,11843000,34.59679816034913,35.26616756065956,34.52029713276176,34.96017074584961,51418700,31.585886217619045,32.01768622132658,31.36079521598667,31.792598724365234,30944600,40.77811686808065,40.951232408686316,39.63463392754222,40.1630973815918,46967200,39.88512974525711,40.709749963092996,39.62447216297228,40.38274383544922,14447200,66.57396853260161,68.73495369166952,66.25545923614547,68.19103240966797,18852800,97.20824481673274,99.01939938052077,96.76743544624087,98.31026458740234,16673700
2023-02-02,56.771984946301316,58.073515613500156,56.45631448983771,57.68499755859375,9444700,68.64304208798899,68.95915183135583,68.20606101289764,68.51287841796875,12238800,75.60455255163406,77.17710442390467,75.2578140520333,76.26385498046875,14039600,37.65089546388841,38.47117429746278,37.58709611494831,38.12483596801758,7014400,127.09317920756963,127.33205821000624,126.25233503340446,127.16007232666016,11274600,35.15141639995704,35.19923136660185,34.77848300585428,35.05579376220703,42107300,31.810971350556816,32.21521059123621,31.562914258093066,31.861501693725586,24997000,40.00820025996655,40.08564640902857,38.81460432588351,39.247398376464844,49803000,40.20738871698485,40.37326368238822,39.65290294131851,40.254783630371094,12327800,69.35726721426204,70.44510969825188,69.03875794123296,70.0531005859375,18824000,98.67440429270229,99.6518497616929,98.06110374135146,99.0768814086914,13459800
2023-02-03,56.3543306024711,57.72385140432527,56.34461561302926,56.5291633605957,7829200,68.71741198643916,68.73600375334289,67.74117752940245,68.24324035644531,12874800,73.97827031212006,75.67291446005288,73.5875729020151,73.91478729248047,13593800,37.577974765457874,37.60531634644086,36.830608086294525,37.33189010620117,7467200,127.24608875528884,127.65696829692851,126.36701561366573,126.78744506835938,10046800,34.77847929665292,35.285289436431015,34.76891849300552,34.988853454589844,43155000,31.57669852380941,31.700728837696474,30.777405685814113,31.1954288482666,25362200,39.411404241737046,40.049203625773295,39.11983940487368,39.16083908081055,45454800,39.81403737354122,40.131563042631626,39.47281424794738,39.529685974121094,11875800,68.84764470367631,70.606810485588,68.74473746081712,69.469970703125,16145400,98.43483593088855,99.37394922437474,98.30067688896196,98.55941009521484,13567600
2023-02-06,55.868692328538444,56.31548556771241,55.52873805119737,55.849266052246094,5708300,68.13167406690891,68.45708321483416,68.08519109914099,68.32691955566406,7208900,73.63641009010617,74.25664192576235,73.19199170975675,73.80734252929688,8770000,36.80327735037891,37.13503401698479,36.630104681647985,37.094932556152344,5384400,126.60588191928858,126.87342525807503,125.90835925602522,126.0803451538086,7328300,34.78805250164084,34.98886225868986,34.71155146213436,34.97930145263672,32273600,31.080589058194963,31.48942298953568,31.025464082574253,31.46185874938965,31414200,39.19728825781882,39.49340979323014,38.504819115712905,38.98316955566406,31714400,39.1789871270974,39.33538168107317,38.885158879206166,39.09368133544922,12524600,68.70064297161906,69.23966671077169,68.36252876043191,68.62223815917969,12977400,98.08027632581965,98.69357694058172,97.92695482768916,98.3198471069336,10260900
2023-02-07,55.74241418480133,57.08279738627289,55.61614526233375,56.8885383605957,7167000,67.83415899013376,68.16886758313771,67.35998730114689,68.03870391845703,9268200,73.48501298208514,74.16384678526684,72.1126948761657,73.97826385498047,9833200,36.813296534692334,37.145056638066926,36.46604379321253,36.949100494384766,7056600,125.64080112160242,127.26517536723686,125.20125735677541,126.89252471923828,7551000,34.75936224113999,35.486107513937796,34.75936224113999,35.38092041015625,33000500,31.319454818451174,31.5491369442818,31.011681610959197,31.448076248168945,21124400,39.22917220074591,40.30887543153105,39.02416688606378,40.24964904785156,41014000,39.0415448645274,39.7192508967219,39.02258762259671,39.619728088378906,15105800,68.72513696395582,70.60190987241525,68.69573703217786,70.33729553222656,15708200,98.03237209908437,98.88524354318228,97.02617183706661,98.62650299072266,10946100
2023-02-08,55.97552793268098,56.15036069206874,54.809977438490215,55.10136413574219,6530400,67.66679129311028,67.78766259593945,67.3971645858427,67.51803588867188,8933500,73.7340831613117,73.91478508610204,72.84036537740182,73.34827423095703,11128000,36.80327215328345,37.01289908553082,36.671115363578934,36.84884262084961,4347800,126.43391213048396,127.22697775577664,126.3288047639962,126.51990509033203,5614100,35.12272853953047,35.47653665841055,35.07491722310391,35.17053985595703,34555500,31.264322917072533,31.27810328082068,30.76361767598138,30.9197998046875,22471400,40.21776274687834,40.42277155508697,39.66196618680128,39.88975143432617,26967200,39.411207373994976,39.79034138193841,39.273770075808514,39.30220413208008,10531800,70.47450553549304,70.85181461797664,69.34746082997201,69.48956298828125,12577000,98.11861105162974,98.54025797679294,97.7448812083697,98.07069396972656,7429700
2023-02-09,55.790980419590056,55.81040669351334,53.69784849802892,53.89696502685547,6056300,67.87133823373298,68.11307375331643,67.1368393386273,67.22052001953125,8341500,74.32501535485923,74.81338524882435,72.8501361885433,73.21153259277344,8316200,37.113153361485935,37.231635872734486,36.39312820788221,36.493385314941406,3476900,126.83521566896123,127.32252364385695,125.21082659260414,125.41149139404297,8085700,35.31397674726182,35.41916382995987,34.70198315458538,34.778480529785156,44329600,30.99330080052332,31.163263298733536,30.446656322198578,30.4971866607666,20715200,39.894307357833384,40.021866537918065,39.52073969798811,39.548072814941406,32150400,39.605516810073055,39.690822603282236,38.558153447503265,38.73350524902344,16661200,70.5627330662928,70.68034031315794,68.83296666637708,69.10737609863281,12624000,98.54984739474739,98.77984064219469,96.92076876982841,97.1890869140625,8882400
2023-02-10,53.751271062930925,53.974667660419314,53.23648776024825,53.382179260253906,4483300,67.2205329448672,67.89924248541207,67.08106984546863,67.84346008300781,8197200,72.57177744360551,72.91851593451041,71.76596255613504,72.35200500488281,6433000,36.30199691532726,36.66656420154145,36.10604073864551,36.566307067871094,4253400,125.58347702731282,126.73010803874386,125.41149112360955,126.5963363647461,6198600,34.6063590465699,34.92192031445776,34.49161115268785,34.89323425292969,28108900,30.52934844424165,31.131114506208963,30.49259846214578,31.103553771972656,30963400,40.204093864557734,41.17901438956082,40.16764739288568,41.09701156616211,40003200,38.64819551984146,38.93254692967183,38.41597200792348,38.875675201416016,7016000,68.59284445743585,69.02406348794669,68.13713046326927,68.78885650634766,9861600,96.96867748107285,97.95570798829485,96.86326574621219,97.87904357910156,7710500
2023-02-13,53.64443262356,54.32433745925042,53.45988856030567,54.139793395996094,2956300,68.04800571014134,68.64304165314667,68.01081507703002,68.61515045166016,7440500,72.34710828943722,73.44594043687819,71.8587384461301,73.41175842285156,6721400,36.70300829881964,36.96276374073229,36.657437839621544,36.90352249145508,2943000,126.61542556784896,127.65694913519292,126.61542556784896,127.64738464355469,6300300,34.87411227615827,35.294857025146484,34.84542256416194,35.294857025146484,32209000,31.11733235277212,31.369984084338537,31.11733235277212,31.291893005371094,16183800,40.88745434170444,41.151686078588604,40.46377361729613,40.99223709106445,24744800,38.94202665032185,39.16002953465716,38.69084949262517,39.079463958740234,5498600,69.0583535310935,70.13149601809074,69.01425362871962,69.9795913696289,8411800,98.0706833145643,98.82772779743784,97.89819938514141,98.77023315429688,5781400
2023-02-14,53.86782350797612,54.33404296437591,53.39189276725217,54.159210205078125,5887900,68.5686545119373,68.59654571103407,67.75977427119398,67.9922103881836,9344700,72.89407922807555,74.49105068248625,72.4398988563429,74.29081726074219,8722600,36.77410845637355,37.03113120062578,36.32477672287439,36.52073287963867,4544900,127.8193763837506,128.04869088712405,126.2523307639595,126.89252471923828,6905900,35.22791187603761,35.45741127734354,34.883664597963325,35.103599548339844,33525300,31.25973875099866,31.47563700551859,30.993306643713076,31.15867805480957,14150400,40.66878045028953,41.30657989945599,40.55488781564292,41.00590515136719,27022600,38.91359251552818,39.278509521786646,38.71928347498985,39.16950988769531,8215000,69.65129500317308,70.67543283989077,69.21517842580405,70.27851867675781,12622000,98.4252658267456,98.9523245070817,97.48615239230016,98.5019302368164,7722200
2023-02-15,53.77069644255121,54.68370909168281,53.722132610024104,54.654571533203125,4233800,67.85276342824505,68.14098198180857,67.57383721335965,68.12238311767578,9006000,74.08082489082568,75.17476860260057,73.79268846330874,75.16011810302734,6820200,36.301990187557564,36.6346577311154,36.20173307246765,36.62098693847656,3873000,126.39565825659375,126.56765872220748,125.83190730267148,126.26188659667969,6491900,34.82628830183506,35.16097477161869,34.7784769912286,35.141849517822266,28510000,30.97952442456338,31.383763680478243,30.97952442456338,31.360794067382812,11020000,40.54577498581345,40.63233449408326,39.79408295666137,40.30887985229492,31939600,38.90884927318336,39.34959522166842,38.80458624644344,39.340118408203125,7956800,69.85219336190916,70.61172412700935,69.6855887359657,70.60681915283203,10491000,97.95570500853088,99.14397407039836,97.7640439913779,99.11522674560547,6005600
2023-02-16,53.692994522066876,54.49916826939364,53.57644057607157,53.81926345825195,5267600,67.518043361966,68.038697975209,67.22981776387468,67.62960815429688,8355100,74.00755773730387,75.05755730008721,73.50453742909892,73.5191879272461,11257600,36.0285592019432,36.59637687606678,35.78247451240395,36.28376007080078,4807200,125.10573365817753,126.11859311455997,124.73308290970441,125.00064086914062,8008000,34.80716923101951,35.055790252943176,34.7211074065518,34.78804397583008,34379100,31.05302002128966,31.268921761614582,30.79118256071218,31.121925354003906,18399600,40.09020502789375,40.436439589974626,39.871529652967105,39.912532806396484,25314200,38.79511523449545,39.34960110610491,38.700332622771136,38.89463806152344,8673600,69.58266914474264,70.37159970666465,69.32785727682361,69.38175964355469,13001200,97.84071096490872,98.8373263468878,97.66821970050617,98.0898666381836,8838600
2023-02-17,53.41132447911179,53.80469637499119,53.153929103529265,53.760986328125,4245100,67.43437054331245,68.53146938737252,67.43437054331245,68.50357818603516,11116000,73.09920288906085,73.56804127084675,72.29827655295712,73.53385925292969,7480200,36.12882016392156,36.21996458279969,35.764252918821256,36.101478576660156,7192500,124.40819405566027,126.34789058397827,124.29353678857349,126.11857604980469,10798800,34.61592675021356,34.84542255953296,34.51073965103795,34.797611236572266,35889800,31.131114147379332,31.604262275899785,30.965746239196392,31.457265853881836,21873200,39.292954941602034,39.32028805889398,38.32259104474072,38.49114990234375,44680400,38.62449526818025,38.6624097509412,38.321186637540805,38.52971267700195,7452400,68.88685409574744,68.96525890996675,67.91661882034103,68.51444244384766,10606600,98.0227832293591,98.78940535438534,97.63946851128593,98.7319107055664,8779000
