Ticker,XLV,XLV,XLV,XLV,XLV,XLB,XLB,XLB,XLB,XLB,XLC,XLC,XLC,XLC,XLC,XLY,XLY,XLY,XLY,XLY,XLK,XLK,XLK,XLK,XLK,XLP,XLP,XLP,XLP,XLP,XLI,XLI,XLI,XLI,XLI,XLF,XLF,XLF,XLF,XLF,XLRE,XLRE,XLRE,XLRE,XLRE,XLE,XLE,XLE,XLE,XLE,XLU,XLU,XLU,XLU,XLU
2023-01-13,128.1442640320296,129.816417197606,128.08693539915566,129.42465209960938,6334100,39.240597801061845,39.790343406048564,39.207423528482686,39.70977783203125,6965200,50.36146119896465,50.9248120296222,50.269191028909496,50.84710693359375,3712300,66.54528693557076,68.2887712400583,66.4525029043729,68.22528076171875,7969400,63.15852895641856,64.03565940353914,63.011521806746856,63.942562103271484,10153200,68.97774998149956,69.50770408778453,68.9312599169496,69.48910522460938,9274200,97.46697946249158,98.26235624107211,97.21782379342966,98.1856918334961,14206900,33.84137312141113,34.587240038044975,33.71706075271534,34.5394287109375,65920900,35.855390164372004,36.20173196679453,35.77336193424045,36.055904388427734,3796000,40.88745250606323,41.07879128250206,40.45466191996677,40.97856521606445,31808400,32.74807779874853,32.87669922798422,32.52299029758608,32.76645278930664,23793600
2023-01-17,129.35777957618345,129.57754420576975,128.6506923844468,128.82269287109375,6664100,39.776123235233804,39.85194858840042,39.27376897136671,39.31167984008789,6943000,50.720843205409075,50.779118323965264,50.060364690430085,50.371177673339844,3529900,68.42550235315673,68.821080753058,68.07875646878846,68.27410888671875,7499800,63.854357571921604,64.60899081675026,63.7759527584417,64.23167419433594,10425800,69.60068059246373,70.12133529311107,69.4333262824859,69.53559875488281,9006800,98.1281887528643,98.26234779903615,97.24657007484369,97.35197448730469,9274900,34.45335902805004,34.47248428409787,34.20473799496743,34.3099250793457,65345200,36.07413769536083,36.297435441575004,35.97388057103492,36.06502151489258,5463200,41.074237868108106,41.49336189311483,40.89656217578629,41.06512451171875,33933200,32.789418036776205,33.02369477939276,32.6653912346092,32.720516204833984,19530400
2023-01-18,128.8226992804492,129.15712119775927,126.88298800796319,127.00720977783203,10629100,39.67186458133638,39.728736314269824,38.73824108942909,38.757198333740234,9444600,50.51687212661988,50.67227862715518,49.61454514758019,49.7592658996582,5930300,68.96759014643833,69.36316852880502,67.35596816663151,67.38526916503906,9596800,64.5942874259509,64.93729912038081,63.36433534558156,63.40353775024414,13936000,69.36824144617593,69.41473151103328,67.53664354764923,67.638916015625,16069900,97.68738170760292,97.90778272672337,95.4641652045419,95.52165985107422,15026000,34.11867727113597,34.32905144670281,33.64055679777114,33.66924285888672,53693000,36.25641523774832,36.292873001643585,35.45800898318219,35.50904846191406,7466700,41.2564654442651,41.71659264562756,40.27243492211551,40.31343460083008,38075200,32.86291912832629,32.86291912832629,31.893660272702586,31.935001373291016,29020400
2023-01-19,126.63455016234647,127.81939539944007,126.37655672765293,127.31297302246094,9902300,38.46336600796338,38.6197569294301,38.15531714808775,38.45862579345703,8159800,49.506726855295675,50.26919050247123,49.34160538055588,50.01179885864258,7387400,66.8920272571462,67.10202274179532,65.92505692061125,66.26691436767578,12957200,62.90862554167849,63.26143972971431,62.43330663493841,62.663612365722656,14645000,67.36928231813265,67.6760996905136,66.97879134967721,66.99738311767578,12421500,94.93712788631007,95.17669871546812,93.54762000164193,93.55719757080078,17155600,33.258058276440956,33.44930719141022,33.04768775296744,33.277183532714844,61169500,35.354105345329515,35.7824718679328,35.30853488251684,35.33587646484375,7253700,40.08109836617417,40.97856942665634,39.99453884976995,40.8145637512207,34293800,31.921218466331535,31.953373821343074,31.535354206193098,31.613445281982422,28394000
2023-01-20,127.59963510410162,128.0487289132626,126.62501901530301,127.95318603515625,5962200,38.558155118596595,39.25955512362623,38.35436924908294,39.23112106323242,6897400,50.4197412397362,51.62996886868809,50.283761023582386,51.57557678222656,4874200,66.41343576651445,67.91272771890262,66.08622877659218,67.8736572265625,7502600,62.977220644203406,64.40807469690392,62.75180869778289,64.35906982421875,14127800,67.04387186940262,67.54593471621361,66.56970022073882,67.5180435180664,12349600,93.63383437213395,94.88918280707993,93.250519696321,94.86043548583984,12816500,33.372810338989694,33.822241101301266,33.219811934161775,33.80311584472656,42330100,35.363217920828255,35.78247174009252,34.8892774603021,35.74601745605469,4262500,40.90111885933445,41.36124603669938,40.486551512468154,41.22002029418945,28560000,31.595066631480293,31.815562972201604,31.163263195930885,31.801782608032227,26621000
2023-01-23,128.02959875769432,129.10932196265722,127.74294103123727,128.39268493652344,7211000,39.17898544800496,39.52494881478582,38.989416628497274,39.35907745361328,12497400,51.62414793030271,52.600293281018004,51.49787898996768,52.4788818359375,6279000,68.05435075750884,69.19224610378862,67.6587648660285,68.93341064453125,9168000,64.61878432971855,66.20155062255627,64.47178465418077,65.82423400878906,23472600,67.64820659426087,68.07588818010407,67.45296111550988,67.73188018798828,12000200,95.15751100118396,96.41285947311135,94.75502655860794,95.8953857421875,11113600,33.831813780322626,34.33862043559798,33.72662666746836,34.19518280029297,44997300,35.773367420217255,36.08234058365506,35.49082492270104,35.846282958984375,7002200,41.520697220401416,41.72570256561969,41.14257285184327,41.274688720703125,29305000,31.691534635129667,32.118743474016114,31.553727480287023,31.810970306396484,19652600
2023-01-24,127.75250445018025,128.49780586975945,126.72054527383541,127.54228973388672,5754800,39.141066416430355,39.43963844759929,38.81406394686428,39.38276672363281,9361000,52.04179660059561,53.081078134335065,51.87958740444318,52.33318328857422,8867000,68.69411504657526,69.18248496878563,68.24969662889976,68.85527801513672,6373000,65.45182622669742,66.0447448918984,65.35381646776965,65.79483795166016,12575600,67.71329289903058,68.19675691266808,67.3135024846546,68.01081085205078,13465600,95.35876350171425,96.81535075222136,94.86045214232348,96.52787017822266,11341200,34.137804679269074,34.367300478196654,33.75530681736316,34.21430206298828,34333500,35.81893155059396,36.137931761003976,35.12625143898996,36.001216888427734,7089700,41.13802192211177,41.210911402497516,40.299770305447225,41.11524200439453,30755200,31.84313263287559,32.0682201550125,31.434298692706523,31.97175407409668,20658800
2023-01-25,126.69187545112986,127.6091773169174,126.32878924968813,127.58051300048828,5999000,38.9515095965976,39.47756140511485,38.81881249457972,39.463340759277344,7203800,51.964094858476635,52.6342846545612,51.77955080873297,52.517730712890625,4976800,67.81017081883128,69.29969321094678,67.29738087882285,69.2069091796875,7540400,64.68249067977167,65.82423554129475,64.07976956475119,65.65763092041016,14342200,67.60172507843406,68.17816925048828,67.26701647445263,68.17816925048828,11606800,95.4737599802609,96.24997440395552,94.678390419096,95.9912338256836,11728300,33.917869512208206,34.491612654367586,33.90830505943592,34.482051849365234,38458700,35.77336417603795,36.10147711712591,35.6822232376486,36.03767776489258,8163100,40.91478413460144,41.11979293823242,40.26331820219776,41.11979293823242,26861200,31.503205153317847,31.613451606173232,31.21839802004726,31.539955139160156,25983000
2023-01-26,127.876725607734,127.9913828778895,126.82565203124497,127.81939697265625,6861100,39.13159674868368,39.671865569978884,39.008376465452834,39.65290832519531,11506200,52.88682872889607,53.343333264546615,52.556589434391725,53.333621978759766,4303600,70.43271259819836,70.82829105310608,69.73433971637733,70.62317657470703,9641200,66.29954418572704,66.73566061239626,65.61351338929782,66.70626068115234,11161800,68.10377853413927,68.15956092926633,67.71328758147585,67.9364242553711,8081500,96.67158624847288,96.67158624847288,95.32041102248446,96.51826477050781,14985500,34.568104191798845,34.72110256420705,34.33860480930207,34.663726806640625,29944200,36.23818834062581,36.447818756103516,36.04679028489809,36.447818756103516,4497400,41.78492443342522,42.43639035030593,41.27468425125876,42.41816711425781,36663000,31.37458373432151,31.69613734903733,31.314864131108898,31.645606994628906,20360000
2023-01-27,127.6282977521872,127.76206942851722,126.78743888381602,126.94987487792969,5854600,39.38277060405413,39.804559321790244,39.34485611767406,39.52494812011719,6839400,53.226767159649164,53.99991649529683,53.226767159649164,53.702701568603516,3764100,70.68177821712588,72.78177041645874,70.6671277153112,72.22502899169922,10945200,66.284849474438,67.45599418341394,66.2554495408636,66.9855728149414,13549400,67.88992819551144,68.04799012337664,67.41576369207492,67.74117279052734,10341700,96.30745287147812,97.38073259020823,96.2307884677574,96.9207534790039,14187300,34.61591549921974,34.864536486469724,34.568104191798845,34.663726806640625,30787400,36.338445733706706,36.930872265127746,36.3293330305666,36.77592849731445,3519900,42.19038496243599,42.39994697872325,41.49336264232841,41.56169891357422,34841000,31.576701647283645,31.78341768931943,31.452674825799416,31.645606994628906,15425800
2023-01-30,126.71100592134304,127.50408612981478,125.61216810552023,125.80326843261719,7055400,39.28324820517322,39.75242822799159,39.20268263255557,39.25481414794922,10421400,53.16849796096501,53.53273227086649,52.8285437152805,52.85768127441406,3857100,71.68292701733165,72.15664637479627,70.93572173224472,70.99432373046875,9578400,66.21624300314896,66.50535230137339,65.65271689547606,65.70661926269531,9705600,67.60170771281291,68.33620656657152,67.60170771281291,67.82484436035156,10463100,96.31704368410522,97.25615709862569,95.89539674878233,95.97206115722656,10057900,34.48205067603587,34.74023617555323,34.434235709341316,34.49161148071289,31595000,36.484266893348824,36.908078789172286,36.30198504823178,36.32932662963867,3806400,41.26102024799023,41.32024316201844,40.55488457924207,40.609554290771484,27525000,31.53076508204254,31.86150793680133,31.48023472897264,31.503204345703125,15561000
2023-01-31,126.08994105390789,127.44677249002024,125.96571926566494,127.42765808105469,6290600,39.283250845349684,40.13156856154993,39.283250845349684,40.11735153198242,7742600,52.86740015091873,53.51330993054018,52.86740015091873,53.498741149902344,4265500,71.07247371967024,72.62060546875,71.07247371967024,72.62060546875,6975600,65.70662266153278,66.6523628849199,65.66252276164316,66.62296295166016,8871600,67.95502891456859,68.5686637509287,67.75049106250353,68.55936431884766,8002700,96.25952236165847,97.62986731472176,95.9145399041657,97.60111999511719,10367500,34.558547646555446,34.96973155041315,34.39598843458693,34.96017074584961,30282100,36.32021611468824,37.04479942618462,36.23818788087363,36.99467086791992,4274800,40.472885828835295,41.03323913237349,40.0583184374018,40.969459533691406,27848200,31.590478021292434,31.74666368917056,31.218394099217146,31.73747444152832,19442400
2023-02-01,127.42760708069545,128.81310228572826,126.47209113515335,128.0295867919922,11843000,39.88512974525711,40.709749963092996,39.62447216297228,40.38274383544922,14447200,53.11992577892586,54.38746136300171,52.741122722568974,54.130069732666016,7523200,72.43013968411431,74.57897174516218,71.68293432287616,73.99781036376953,13913800,66.57395363565537,68.73493831116973,66.25544441047057,68.1910171508789,18852800,68.5035823772709,69.41473520590338,68.20606438915613,69.10791778564453,15447600,97.20824481673274,99.01939938052077,96.76743544624087,98.31026458740234,16673700,34.59679816034913,35.26616756065956,34.52029713276176,34.96017074584961,51418700,36.83973064554788,37.52329816746303,36.44782179830973,37.26810073852539,7921000,40.77811686808065,40.951232408686316,39.63463392754222,40.1630973815918,46967200,31.585884322671813,32.01768430047416,31.36079333454343,31.7925968170166,30944600
2023-02-02,127.09319445833174,127.33207348943304,126.25235018326805,127.16008758544922,11274600,40.20739252719079,40.37326750831311,39.65290669897926,40.25478744506836,12327800,56.771988700621236,58.073519453890036,56.45631822328241,57.685001373291016,9444700,75.60454498819578,77.17709670314916,75.25780652328254,76.26384735107422,14039600,69.35725966064983,70.44510202616415,69.0387504223092,70.05309295654297,18824000,68.64304208798899,68.95915183135583,68.20606101289764,68.51287841796875,12238800,98.67441189110416,99.65185743536276,98.06111129252625,99.07688903808594,13459800,35.15141257485432,35.19922753629601,34.77847922133338,35.055789947509766,42107300,37.65089169661272,38.47117044811157,37.58709235405625,38.12483215332031,7014400,40.00820025996655,40.08564640902857,38.81460432588351,39.247398376464844,49803000,31.81096944623312,32.21520866271324,31.562912368618992,31.861499786376953,24997000
2023-02-03,127.24608875528884,127.65696829692851,126.36701561366573,126.78744506835938,10046800,39.81404121567899,40.131566915411284,39.47281805715641,39.52968978881836,11875800,56.35433440537031,57.723855299642395,56.34461941527288,56.52916717529297,7829200,73.97827031212006,75.67291446005288,73.5875729020151,73.91478729248047,13593800,68.84765982577406,70.60682599407917,68.74475256031174,69.46998596191406,16145400,68.71741966884468,68.73601143782692,67.74118510266783,68.24324798583984,12874800,98.43485117039128,99.37396460926928,98.30069210769442,98.5594253540039,13567600,34.77847929665292,35.285289436431015,34.76891849300552,34.988853454589844,43155000,37.57797860530089,37.60532018907774,36.83061184976912,37.33189392089844,7467200,39.411404241737046,40.049203625773295,39.11983940487368,39.16083908081055,45454800,31.57669852380941,31.700728837696474,30.777405685814113,31.1954288482666,25362200
2023-02-06,126.60590490287628,126.87344829023161,125.9083821129871,126.08036804199219,7328300,39.178983304076134,39.33537784279118,38.88515508485619,39.09367752075195,12524600,55.86868469649015,56.31547787462908,55.52873046558918,55.84925842285156,5708300,73.63641009010617,74.25664192576235,73.19199170975675,73.80734252929688,8770000,68.70065060973062,69.2396744088117,68.36253636095205,68.62224578857422,12977400,68.13167406690891,68.45708321483416,68.08519109914099,68.32691955566406,7208900,98.08028393662404,98.69358459897683,97.92696242659615,98.31985473632812,10260900,34.78804870780039,34.98885844294993,34.71154767663679,34.97929763793945,32273600,36.803269780969735,37.135026379342506,36.6300971478556,37.09492492675781,5384400,39.19728825781882,39.49340979323014,38.504819115712905,38.98316955566406,31714400,31.08058717396048,31.489421080515985,31.025462201681677,31.461856842041016,31414200
2023-02-07,125.64081622987209,127.26519067083707,125.20127241219008,126.89253997802734,7551000,39.04155238258377,39.7192585452811,39.02259513700256,39.61973571777344,15105800,55.742417922644506,57.08280121399631,55.616148991709885,56.88854217529297,7167000,73.48503571766152,74.16386973086806,72.11271718715969,73.97828674316406,9833200,68.72514441848162,70.60191753051215,68.69574448351469,70.3373031616211,15708200,67.8341513836755,68.16885993914752,67.35997974785899,68.0386962890625,9268200,98.03237968251905,98.88525119259207,97.02617934266523,98.62651062011719,10946100,34.75935849345783,35.48610368789948,34.75935849345783,35.380916595458984,33000500,36.81329273401573,37.14505280313877,36.46604002838698,36.9490966796875,7056600,39.22917963670719,40.30888307215205,39.024174283165934,40.249656677246094,41014000,31.319456717998822,31.549138857759836,31.01168349184018,31.448078155517578,21124400
2023-02-08,126.43388925785699,127.2269547396795,126.32878191038375,126.51988220214844,5614100,39.411203548717786,39.79033751986223,39.27376626387108,39.30220031738281,10531800,55.97553180789708,56.1503645793886,54.809981233014625,55.10136795043945,6530400,73.73409083083654,73.91479277442276,72.8403729539657,73.34828186035156,11128000,70.47451327302633,70.85182239693545,69.34746844376487,69.48957061767578,12577000,67.66679893931385,67.78767025580122,67.39717220157904,67.5180435180664,8933500,98.11861868475197,98.54026564271713,97.74488881241768,98.0707015991211,7429700,35.12272853953047,35.47653665841055,35.07491722310391,35.17053985595703,34555500,36.80326834330377,37.012895253849955,36.671111567280505,36.848838806152344,4347800,40.21776659294366,40.42277542075749,39.66196997971522,39.88975524902344,26967200,31.264330631477403,31.278110998625827,30.763625266838304,30.91980743408203,22471400
2023-02-09,126.83522338496788,127.32253138950892,125.21083420979126,125.4114990234375,8085700,39.605516810073055,39.690822603282236,38.558153447503265,38.73350524902344,16661200,55.790980419590056,55.81040669351334,53.69784849802892,53.89696502685547,6056300,74.325030845721,74.81340084147243,72.85015137200992,73.2115478515625,8316200,70.56271748616344,70.6803247070611,68.83295146817714,69.10736083984375,12624000,67.87134593699408,68.11308148401402,67.13684695852423,67.22052764892578,8341500,98.54981644988762,98.77980962511654,96.92073833650275,97.18905639648438,8882400,35.31397287382835,35.4191599449889,34.70197934827877,34.77847671508789,44329600,37.113153361485935,37.231635872734486,36.39312820788221,36.493385314941406,3476900,39.894307357833384,40.021866537918065,39.52073969798811,39.548072814941406,32150400,30.993302738899818,31.163265247739794,30.44665822638695,30.497188568115234,20715200
2023-02-10,125.58347702731282,126.73010803874386,125.41149112360955,126.5963363647461,6198600,38.64819172746576,38.932543109394,38.41596823833484,38.87567138671875,7016000,53.751271062930925,53.974667660419314,53.23648776024825,53.382179260253906,4483300,72.57176979103636,72.91850824537828,71.76595498853769,72.35199737548828,6433000,68.5928292421263,69.02404817698387,68.1371153490465,68.7888412475586,9861600,67.22054050420992,67.89925012107967,67.08107738912793,67.84346771240234,8197200,96.96868503950691,97.95571562366514,96.86327329642971,97.8790512084961,7710500,34.6063590465699,34.92192031445776,34.49161115268785,34.89323425292969,28108900,36.301989341079846,36.66655655122872,36.10603320528347,36.56629943847656,4253400,40.204093864557734,41.17901438956082,40.16764739288568,41.09701156616211,40003200,30.529340955694014,31.131106870054055,30.49259098261255,31.103546142578125,30963400
2023-02-13,126.6154180001339,127.65694150522673,126.6154180001339,127.64737701416016,6300300,38.94201904775889,39.160021889534,38.69084193909895,39.0794563293457,5498600,53.64442506397185,54.32432980384989,53.45988102672352,54.13978576660156,2956300,72.3471233269365,73.44595570277207,71.8587533821207,73.41177368164062,6721400,69.0583535310935,70.13149601809074,69.01425362871962,69.9795913696289,8411800,68.04799057747519,68.64302638815509,68.01079995263439,68.6151351928711,7440500,98.0707060406401,98.82775069894477,97.89822207124723,98.77025604248047,5781400,34.87411227615827,35.294857025146484,34.84542256416194,35.294857025146484,32209000,36.7030196807303,36.96277520319529,36.657449207400425,36.903533935546875,2943000,40.88745814665073,41.151689908124034,40.46377738281511,40.99224090576172,24744800,31.11733614618924,31.36998790855564,31.11733614618924,31.29189682006836,16183800
2023-02-14,127.8193917539933,128.04870628494174,126.25234594576544,126.89253997802734,6905900,38.91359251552818,39.278509521786646,38.71928347498985,39.16950988769531,8215000,53.86782730214959,54.3340467913875,53.391896527903526,54.15921401977539,5887900,72.89407922807555,74.49105068248625,72.4398988563429,74.29081726074219,8722600,69.65127988056608,70.67541749492419,69.21516339788617,70.27850341796875,12622000,68.5686545119373,68.59654571103407,67.75977427119398,67.9922103881836,9344700,98.4252658267456,98.9523245070817,97.48615239230016,98.5019302368164,7722200,35.227915704243856,35.457415130489416,34.88366838876033,35.10360336303711,33525300,36.77410461521046,37.03112733261591,36.32477292864531,36.520729064941406,4544900,40.6687766669543,41.306576056787556,40.5548840429029,41.00590133666992,27022600,31.259733010393763,31.475631225265676,30.993300952036336,31.158672332763672,14150400
2023-02-15,126.39567353154915,126.5676740179492,125.8319225094974,126.26190185546875,6491900,38.908845500305006,39.34959140605222,38.804582483675176,39.34011459350586,7956800,53.7707001955571,54.683712908413774,53.7221363596404,54.65457534790039,4233800,74.08083241066272,75.17477623348225,73.79269595389746,75.16012573242188,6820200,69.85218581405545,70.6117164970848,69.68558120611439,70.6068115234375,10491000,67.8527558290467,68.14097435033105,67.57382964539974,68.12237548828125,9006000,97.95569746839054,99.143966438791,97.76403646599067,99.11521911621094,6005600,34.826295862720364,35.16098240516536,34.77848454173393,35.1418571472168,28510000,36.301990187557564,36.6346577311154,36.20173307246765,36.62098693847656,3873000,40.54577498581345,40.63233449408326,39.79408295666137,40.30887985229492,31939600,30.979528192883365,31.38376749796951,30.979528192883365,31.360797882080078,11020000
2023-02-16,125.10571075075096,126.11857002167424,124.7330600705119,125.00061798095703,8008000,38.79511142955915,39.349597246785905,38.700328827130896,38.89463424682617,8673600,53.692994522066876,54.49916826939364,53.57644057607157,53.81926345825195,5267600,74.00757309745329,75.05757287816236,73.50455268484728,73.51920318603516,11257600,69.58266914474264,70.37159970666465,69.32785727682361,69.38175964355469,13001200,67.51805097877475,68.03870565075356,67.22982534816828,67.6296157836914,8355100,97.84071096490872,98.8373263468878,97.66821970050617,98.0898666381836,8838600,34.80716923101951,35.055790252943176,34.7211074065518,34.78804397583008,34379100,36.02855162620982,36.59636918093823,35.78246698841485,36.28375244140625,4807200,40.09020502789375,40.436439589974626,39.871529652967105,39.912532806396484,25314200,31.05302192441534,31.268923677972086,30.7911844477908,31.12192726135254,18399600
2023-02-17,124.40819405566027,126.34789058397827,124.29353678857349,126.11857604980469,10798800,38.624499092261615,38.66241357877635,38.32119043159261,38.52971649169922,7452400,53.4113168993389,53.80468873939362,53.153921560284175,53.76097869873047,4245100,73.09921047335827,73.56804890378778,72.29828405415563,73.53386688232422,7480200,68.88684642488317,68.96525123037175,67.91661125751686,68.51443481445312,10606600,67.43436303299794,68.53146175487169,67.43436303299794,68.50357055664062,11116000,98.0227832293591,98.78940535438534,97.63946851128593,98.7319107055664,8779000,34.61591536587339,34.84541109971718,34.51072830129127,34.79759979248047,35889800,36.12881634633522,36.21996075558249,35.76424913975727,36.10147476196289,7192500,39.29295104744122,39.32028416202429,38.322587246748625,38.491146087646484,44680400,31.13111037223318,31.60425844337685,30.96574248410375,31.45726203918457,21873200
