Ticker,XLP,XLP,XLP,XLP,XLP,XLV,XLV,XLV,XLV,XLV,XLB,XLB,XLB,XLB,XLB,XLF,XLF,XLF,XLF,XLF,XLE,XLE,XLE,XLE,XLE,XLRE,XLRE,XLRE,XLRE,XLRE,XLK,XLK,XLK,XLK,XLK,XLY,XLY,XLY,XLY,XLY,XLI,XLI,XLI,XLI,XLI,XLU,XLU,XLU,XLU,XLU,XLC,XLC,XLC,XLC,XLC
2023-01-13,68.97774240824808,69.50769645634799,68.93125234880239,69.48909759521484,9274200,128.1442942476997,129.81644780756005,128.086965601308,129.4246826171875,6334100,78.48119560212369,79.58068681209713,78.41484705696537,79.4195556640625,3482600,33.84136938381042,34.587236218067204,33.71705702884427,34.539424896240234,65920900,81.7749126245576,82.15759021305874,80.90933137178767,81.95713806152344,15904200,35.85538637088904,36.20172813666878,35.773358149436035,36.05590057373047,3796000,126.31705791283711,128.07131880707828,126.02304361349371,127.88512420654297,5076600,133.09057387114152,136.5775424801166,132.9050058087458,136.4505615234375,3984700,97.46697188894368,98.26234860572048,97.21781623924208,98.18568420410156,14206900,65.49616322261312,65.75340611103293,65.04598816787848,65.53291320800781,11896800,50.36146119896465,50.9248120296222,50.269191028909496,50.84710693359375,3712300
2023-01-17,69.60067295592847,70.12132759944997,69.43331866431262,69.53559112548828,9006800,129.35781022052146,129.57757490216912,128.6507228612787,128.82272338867188,6664100,79.55224647046761,79.70389717680084,78.54753794273341,78.62335968017578,3471500,34.45336285869479,34.47248811686904,34.204741797969625,34.30992889404297,65345200,82.14846810512854,82.9867160772739,81.79311675349487,82.13024139404297,16966600,36.074133879699325,36.29743160229468,35.973876765977884,36.06501770019531,5463200,127.70869997468898,129.21796628507664,127.5518903663549,128.4633331298828,5212900,136.85100470631346,137.642161506116,136.1575129375769,136.5482177734375,3749900,98.1281964430901,98.2623554997759,97.24657769597775,97.35198211669922,9274900,65.57882842809214,66.0473818586993,65.33077485267728,65.44102478027344,9765200,50.72083936423103,50.77911447837395,50.06036089927123,50.37117385864258,3529900
2023-01-18,69.36823362172053,69.41472368133398,67.53663592979062,67.63890838623047,16069900,128.8227070189012,129.15712895630017,126.88299562989565,127.00721740722656,10629100,79.34372916267276,79.45747262853965,77.47648217885818,77.51439666748047,4722300,34.11868500237159,34.32905922560887,33.640564420665456,33.66925048828125,53693000,82.5129308885302,83.43318529125511,80.54486984423102,80.62686920166016,19037600,36.25641523774832,36.292873001643585,35.45800898318219,35.50904846191406,7466700,129.1885748519018,129.87459824076163,126.72867069116312,126.80707550048828,6968000,137.9351959099681,138.72635276427667,134.71195158541715,134.7705535888672,4798400,97.68738170760292,97.90778272672337,95.4641652045419,95.52165985107422,15026000,65.72583040557492,65.72583040557492,63.78731292588719,63.8699951171875,14510200,50.51686438106453,50.672270857771956,49.614537540375125,49.75925827026367,5930300
2023-01-19,67.36928998987757,67.67610739719765,66.97879897695458,66.99739074707031,12421500,126.63458051730314,127.81942603841026,126.37658702076722,127.31300354003906,9902300,76.92674727659653,77.23952918157943,76.31064943462424,76.91726684570312,4079900,33.25806208894581,33.44931102583871,33.047691541356684,33.27718734741211,61169500,80.1621892400592,81.95713119326086,79.9890702234312,81.62911987304688,17146900,35.354112978659856,35.782479593752065,35.308542506008024,35.33588409423828,7253700,125.81724342413169,126.52287175724764,124.86660566852237,125.32721710205078,7322500,133.7840545142924,134.20404548359065,131.8501138412225,132.53382873535156,6478600,94.93711240246012,95.17668319254517,93.54760474441494,93.55718231201172,17155600,63.84244463633369,63.90675535411694,63.070716022934704,63.226898193359375,14197000,49.506726855295675,50.26919050247123,49.34160538055588,50.01179885864258,7387400
2023-01-20,67.04386429358847,67.54592708366744,66.56969269850507,67.51803588867188,12349600,127.59961988747455,128.0487136430798,126.62500391490173,127.95317077636719,5962200,77.11629524015157,78.51909497740408,76.70872358038598,78.46222686767578,3448700,33.372814105126785,33.82224491815683,33.21981568303292,33.80311965942383,42330100,81.80224528903813,82.7224997289327,80.97311051857345,82.44004821777344,14280000,35.363217920828255,35.78247174009252,34.8892774603021,35.74601745605469,4262500,125.95445621957546,128.81616466421542,125.50363227329187,128.71815490722656,7063900,132.82685660251465,135.8254401702327,132.17244269623004,135.74729919433594,3751300,93.63384190287591,94.88919043878654,93.25052719623392,94.86044311523438,12816500,63.190148422565414,63.63114120980421,62.326541344283314,63.603580474853516,13310500,50.4197412397362,51.62996886868809,50.283761023582386,51.57557678222656,4874200
2023-01-23,67.64821421423032,68.07589584824805,67.45296871348665,67.73188781738281,12000200,128.02959875769432,129.10932196265722,127.74294103123727,128.39268493652344,7211000,78.35797849049527,79.0499052911188,77.97884081473373,78.7181625366211,6248700,33.83180245783943,34.33860894350195,33.7266153801881,34.19517135620117,44997300,83.04138676593502,83.45139741847748,82.28513809871289,82.54936981201172,14652500,35.77336361327953,36.08233674383697,35.49082114583098,35.84627914428711,7002200,129.2375686594371,132.40310124511254,128.94356930836153,131.64846801757812,11736300,136.10867138660902,138.38446157540983,135.3174997787786,137.86679077148438,4584000,95.15751857187351,96.41286714367585,94.755034097276,95.89539337158203,11113600,63.38308447175861,64.23750235445105,63.107470095971266,63.62195587158203,9826300,51.62414793030271,52.600293281018004,51.49787898996768,52.4788818359375,6279000
2023-01-24,67.71329289903058,68.19675691266808,67.3135024846546,68.01081085205078,13465600,127.75250445018025,128.49780586975945,126.72054527383541,127.54228973388672,5754800,78.28213283286071,78.87927689519859,77.62812789372856,78.76553344726562,4680500,34.13780087310082,34.36729664644095,33.75530305384122,34.214298248291016,34333500,82.27602857698034,82.42180751070092,80.59952565474524,82.23046875,15377600,35.81893534597623,36.13793559018758,35.12625516097568,36.001220703125,7089700,130.90363727415522,132.08947446705065,130.7076177790296,131.58966064453125,6287800,137.38824531622478,138.36498526887158,136.49940838238768,137.7105712890625,3186500,95.35876350171425,96.81535075222136,94.86045214232348,96.52787017822266,11341200,63.68625766704949,64.13643265761084,62.868589884271074,63.94350051879883,10329400,52.04180039405297,53.08108200354827,51.8795911860767,52.333187103271484,8867000
2023-01-25,67.60170994865756,68.17815399169922,67.26700141958644,68.17815399169922,11606800,126.69190575614365,127.6092078413521,126.32881946785079,127.5805435180664,5999000,77.9030116627523,78.9551151780859,77.6376174843707,78.92667388916016,3601900,33.917865759925576,34.49160883861262,33.90830130821139,34.48204803466797,38458700,81.82956826920288,82.23958587646484,80.52663640439552,82.23958587646484,13430600,35.77336038931908,36.10147329567529,35.68221946057727,36.03767395019531,8163100,129.36496632737624,131.64845578508164,128.15952423740723,131.31524658203125,7171100,135.62034163766256,138.59938642189357,134.5947617576457,138.413818359375,3770200,95.4737448037296,96.249959104037,94.67837536899684,95.99121856689453,11728300,63.00639125537357,63.22688409441385,62.436777161066786,63.079891204833984,12991500,51.964094858476635,52.6342846545612,51.77955080873297,52.517730712890625,4976800
2023-01-26,68.10379383051676,68.15957623817278,67.71330279014752,67.93643951416016,8081500,127.87673324055041,127.99139051754966,126.82565960132399,127.81940460205078,6861100,78.26317843918359,79.34371587387379,78.01673792013816,79.30580139160156,5753100,34.56811180014709,34.72111020622984,34.338612367138104,34.663734436035156,29944200,83.56984886685044,84.87278070061186,82.54936850251752,84.83633422851562,18331500,36.23818834062581,36.447818756103516,36.04679028489809,36.447818756103516,4497400,132.59910353720838,133.47133649030667,131.22704178742313,133.41253662109375,5580900,140.86540997875915,141.65656680310622,139.468664366007,141.246337890625,4820600,96.67160153150088,96.67160153150088,95.32042609190215,96.51828002929688,14985500,62.74917125066998,63.392278518863066,62.62973203704589,63.29121780395508,10180000,52.88682494615578,53.343329449154744,52.556585675271855,53.3336181640625,4303600
2023-01-27,67.88994348780787,68.04800545127671,67.41577887756515,67.7411880493164,10341700,127.62831309251956,127.76208478492833,126.78745412308103,126.94989013671875,5854600,78.76554120810826,79.60911864358049,78.68971223534813,79.04989624023438,3419700,34.615923118091125,34.86454416006193,34.56811180014709,34.663734436035156,30787400,84.38077766967311,84.79990174071649,82.986732901507,83.12340545654297,17420500,36.33844196438869,36.93086843435846,36.32932926219384,36.77592468261719,3519900,132.569698948876,134.91198836682787,132.5108990817272,133.9711456298828,6774700,141.36354150150117,145.56352545650714,141.33424050096696,144.45004272460938,5472600,96.30746045259494,97.38074025581132,96.23079604283937,96.92076110839844,14187300,63.15340710095841,63.56683920994841,62.905353443039225,63.29121780395508,7712900,53.22677850231892,53.999928002725376,53.22677850231892,53.70271301269531,3764100
2023-01-30,67.60171531710753,68.3362142534875,67.60171531710753,67.8248519897461,10463100,126.71100592134304,127.50408612981478,125.61216810552023,125.80326843261719,7055400,78.5665040452673,79.50486418209181,78.40537288437362,78.50963592529297,5210700,34.482046862396004,34.74023233335861,34.43423190098969,34.491607666015625,31595000,82.52204824776715,82.6404940869499,81.10977677760776,81.2191162109375,13762500,36.48427455528182,36.90808654010853,36.301992671884406,36.3293342590332,3806400,132.4325013834349,133.01072004702246,131.30544903722364,131.4132537841797,4852800,143.3658540346633,144.31329274959253,141.87144346448943,141.9886474609375,4789200,96.31704368410522,97.25615709862569,95.89539674878233,95.97206115722656,10057900,63.061526346050506,63.723012015518705,62.96046564602939,63.006404876708984,7780500,53.16850179809368,53.532736134281656,52.82854752787494,52.85768508911133,3857100
2023-01-31,67.95502135242546,68.56865612049933,67.75048352312169,68.55935668945312,8002700,126.08990330739661,127.44673433732545,125.96568155634091,127.42761993408203,6290600,78.56649421993154,80.26312949100158,78.56649421993154,80.23469543457031,3871300,34.558543875681494,34.96972773467265,34.39598468145071,34.960166931152344,30282100,80.94575658382693,82.06646298220363,80.11662195536266,81.93890380859375,13924100,36.32022360499027,37.04480706591714,36.23819535425901,36.99467849731445,4274800,131.4132754209012,133.30475630088497,131.3250756009214,133.24595642089844,4435800,142.14494743934048,145.2412109375,142.14494743934048,145.2412109375,3487800,96.25952236165847,97.62986731472176,95.9145399041657,97.60111999511719,10367500,63.180948448526905,63.493319746737576,62.43678069382186,63.47494125366211,9721200,52.86739261155902,53.51330229906801,52.86739261155902,53.49873352050781,4265500
2023-02-01,68.50357481459396,69.41472754263673,68.20605685932465,69.10791015625,15447600,127.42760708069545,128.81310228572826,126.47209113515335,128.0295867919922,11843000,79.77025195513247,81.41949223501115,79.2489368398081,80.7654800415039,7223600,34.59679438530146,35.266163712573295,34.52029336606153,34.960166931152344,51418700,81.55622598993747,81.90245703826372,79.26926032607699,80.32618713378906,23483600,36.83973064554788,37.52329816746303,36.44782179830973,37.26810073852539,7921000,133.14790727131074,137.46987662233946,132.51088882094115,136.3820343017578,9426400,144.86026443270256,149.15792811169635,143.36585386430448,147.99560546875,6956900,97.20824481673274,99.01939938052077,96.76743544624087,98.31026458740234,16673700,63.171768645343626,64.03536860094832,62.72158666908686,63.5851936340332,15472300,53.119929522435456,54.38746519583808,52.74112643938326,54.13007354736328,7523200
2023-02-02,68.6430344440998,68.95914415226558,68.2060534176694,68.51287078857422,12238800,127.09320970909386,127.33208876885985,126.25236533313165,127.16010284423828,11274600,80.41479267479346,80.746542668476,79.30582091328002,80.50958251953125,6163900,35.15141639995704,35.19923136660185,34.77848300585428,35.05579376220703,42107300,80.01640829722172,80.17130061040069,77.62921619702969,78.49480438232422,24901500,37.65089546388841,38.47117429746278,37.58709611494831,38.12483596801758,7014400,138.71451932129966,140.8902040523283,138.0775008446184,140.10618591308594,9412000,151.20907484951502,154.3541779647873,150.5155979890636,152.52767944335938,7019800,98.67441189110416,99.65185743536276,98.06111129252625,99.07688903808594,13459800,63.621946509761024,64.43042503951834,63.12583229513427,63.72300720214844,12498500,56.771988700621236,58.073519453890036,56.45631822328241,57.685001373291016,9444700
2023-02-03,68.71741198643916,68.73600375334289,67.74117752940245,68.24324035644531,12874800,127.24605812731575,127.65693757005724,126.36698519728444,126.78741455078125,10046800,79.62808243135798,80.26313383082257,78.94563611431282,79.05937957763672,5937900,34.77848308841392,35.28529328344753,34.768922283724145,34.98885726928711,43155000,78.82280848347409,80.09840725154659,78.23967880974736,78.3216781616211,22727400,37.577986284986935,37.60532787435148,36.83061937671831,37.33190155029297,7467200,137.69528940735262,141.213620971176,137.48947492163424,138.93994140625,8072700,147.95654062424012,151.34582892010576,147.1751458040302,147.82957458496094,6796900,98.43483593088855,99.37394922437474,98.30067688896196,98.55941009521484,13567600,63.1534047702596,63.40146542836754,61.554818898787794,62.390865325927734,12681100,56.35433440537031,57.723855299642395,56.34461941527288,56.52916717529297,7829200
2023-02-06,68.1316816745023,68.45709085876278,68.08519870154407,68.3269271850586,7208900,126.60588958048449,126.87343293546056,125.9083668750125,126.08035278320312,7328300,78.35796660815227,78.67075568558236,77.77031016971237,78.1873550415039,6262300,34.78804870780039,34.98885844294993,34.71154767663679,34.97929763793945,32273600,78.39457651563764,78.98681958646029,77.00963823142581,77.96633911132812,15857200,36.803269780969735,37.135026379342506,36.6300971478556,37.09492492675781,5384400,137.40125539079193,138.47930262938337,136.72502711878326,137.24444580078125,6488700,147.27282018021234,148.5132838515247,146.3839834195135,147.61468505859375,4385000,98.08027632581965,98.69357694058172,97.92695482768916,98.3198471069336,10260900,62.16116304251408,62.97883070691382,62.050913118007905,62.923702239990234,15707100,55.86868469649015,56.31547787462908,55.52873046558918,55.84925842285156,5708300
2023-02-07,67.8341513836755,68.16885993914752,67.35997974785899,68.0386962890625,9268200,125.64081622987209,127.26519067083707,125.20127241219008,126.89253997802734,7551000,78.0830897290548,79.4385017934438,78.04517524519342,79.23945617675781,7552900,34.759354745775674,35.486099861861156,34.759354745775674,35.38091278076172,33000500,78.45835183745308,80.61775850368309,78.0483411692297,80.49930572509766,20507000,36.81329273401573,37.14505280313877,36.46604002838698,36.9490966796875,7056600,137.4503037460148,141.2038503772181,137.39150386970303,140.67462158203125,7854100,146.9700411212212,148.32770886760116,144.22540462632742,147.95654296875,4916600,98.03236451564969,98.8852358937725,97.026164331468,98.62649536132812,10946100,62.638905837807044,63.09827006160752,62.023359460156435,62.896148681640625,10562200,55.74241418480133,57.08279738627289,55.61614526233375,56.8885383605957,7167000
2023-02-08,67.66679129311028,67.78766259593945,67.3971645858427,67.51803588867188,8933500,126.43391213048396,127.22697775577664,126.3288047639962,126.51990509033203,5614100,78.82241474798995,79.58068276387682,78.54754015161703,78.60440826416016,5265900,35.12272473001896,35.476532810524,35.07491341877815,35.170536041259766,34555500,80.43551780162605,80.8455353788329,79.3239247877747,79.77949523925781,13483600,36.80326834330377,37.012895253849955,36.671111567280505,36.848838806152344,4347800,140.94902654605266,141.7036447938709,138.69493688752974,138.97914123535156,6288500,147.46818166167307,147.82958554884553,145.6807459079314,146.69656372070312,5564000,98.11861868475197,98.54026564271713,97.74488881241768,98.0707015991211,7429700,62.528661262954806,62.556221997251654,61.52725053367661,61.83961486816406,11235700,55.97552793268098,56.15036069206874,54.809977438490215,55.10136413574219,6530400
2023-02-09,67.87135364025518,68.11308921471161,67.13685457842118,67.22053527832031,8341500,126.83523110097453,127.32253913516091,125.21084182697837,125.41150665283203,8085700,79.21101801783429,79.38162957064704,77.11629170529605,77.46699523925781,8330600,35.31398062069529,35.41916771493084,34.70198696089198,34.77848434448242,44329600,79.78860701947859,80.04372535503995,79.04147177185465,79.09613800048828,16075200,37.11314948200357,37.23163198086701,36.39312440366494,36.49338150024414,3476900,141.12545055245624,141.36066502021905,137.6659181345542,138.21473693847656,6312000,148.65004620058022,149.62678609029678,145.70028756055322,146.42308044433594,4158100,98.54982418610255,98.77981737938609,96.92074594483417,97.1890640258789,8882400,61.98661323130563,62.32653829150462,60.8933240695274,60.994384765625,10357600,55.790980419590056,55.81040669351334,53.69784849802892,53.89696502685547,6056300
2023-02-10,67.22054050420992,67.89925012107967,67.08107738912793,67.84346771240234,8197200,125.58349973237492,126.7301309511129,125.41151379757719,126.59635925292969,6198600,77.29637587018013,77.86507857823231,76.83192893749242,77.75133514404297,3508000,34.60635526323522,34.92191649662439,34.491607381897964,34.89323043823242,28108900,80.40820265637574,82.35804406835729,80.33530969949952,82.19403839111328,20001600,36.301989341079846,36.66655655122872,36.10603320528347,36.56629943847656,4253400,137.18567369956216,138.04811166493056,136.27424581231577,137.57769775390625,4930800,145.14353958207272,145.83701649075655,143.53190997707537,144.70399475097656,3216500,96.96866992263877,97.95570035292455,96.86325819599467,97.87903594970703,7710500,61.058693144209485,62.26222519434047,60.985193184524945,62.20710372924805,15481700,53.75126722185831,53.97466380338275,53.236483955962115,53.38217544555664,4483300
2023-02-13,68.04800571014134,68.64304165314667,68.01081507703002,68.61515045166016,7440500,126.61546340642427,127.65698728502389,126.61546340642427,127.64742279052734,6300300,77.88404569808074,78.32005142419118,77.38169143172412,78.15892028808594,2749300,34.87410850693545,35.29485321044922,34.84541879803993,35.29485321044922,32209000,81.77489346362374,82.30335683903547,80.92753217251636,81.98445892333984,12372400,36.70301588676008,36.96277138237429,36.657445418140796,36.90353012084961,2943000,138.11673717802017,140.26302262000408,138.02853735404076,139.95921325683594,4205900,144.6942316163737,146.89189613965027,143.71749182825081,146.8235321044922,3360700,98.0706908899229,98.82773543127348,97.89820694717667,98.7702407836914,5781400,62.23464953187575,62.73995287180865,62.23464953187575,62.583770751953125,8091900,53.64442884376593,54.32433363155016,53.4598847935146,54.13978958129883,2956300
2023-02-14,68.56866220601452,68.59655340824096,67.75978187450688,67.99221801757812,9344700,127.8193917539933,128.04870628494174,126.25234594576544,126.89253997802734,6905900,77.82719261060357,78.55702669419865,77.43857449167963,78.33902740478516,4107500,35.22791187603761,35.45741127734354,34.883664597963325,35.103599548339844,33525300,81.33756090057906,82.61315979891198,81.10977563128584,82.01181030273438,13511300,36.77410461521046,37.03112733261591,36.32477292864531,36.520729064941406,4544900,139.30257488373914,141.35085033481496,138.43034182369024,140.55702209472656,6311000,145.7881584561511,148.9821013649725,144.8797977126858,148.58163452148438,4361300,98.42525820328905,98.9523168428022,97.48614484158195,98.50192260742188,7722200,62.51947367492739,62.951270157535234,61.98660949297499,62.317352294921875,7075200,53.86782350797612,54.33404296437591,53.39189276725217,54.159210205078125,5887900
2023-02-15,67.8527558290467,68.14097435033105,67.57382964539974,68.12237548828125,9006000,126.39567353154915,126.5676740179492,125.8319225094974,126.26190185546875,6491900,77.8177060921234,78.69919807456925,77.6091800184234,78.68024444580078,3978400,34.826295862720364,35.16098240516536,34.77848454173393,35.1418571472168,28510000,81.09154229739444,81.26466129755066,79.58815838136552,80.61775207519531,15969800,36.301990187557564,36.6346577311154,36.20173307246765,36.62098693847656,3873000,139.7043716281109,141.2234329941696,139.37116241222878,141.213623046875,5245500,148.16167986099953,150.34956772872786,147.5854068889724,150.3202667236328,3410100,97.95570500853088,99.14397407039836,97.7640439913779,99.11522674560547,6005600,61.95905638576673,62.76753499593902,61.95905638576673,62.721595764160156,5510000,53.77069644255121,54.68370909168281,53.722132610024104,54.654571533203125,4233800
2023-02-16,67.518043361966,68.038697975209,67.22981776387468,67.62960815429688,8355100,125.10571075075096,126.11857002167424,124.7330600705119,125.00061798095703,8008000,77.59021524924572,78.69918677493382,77.40065006298134,77.78926086425781,4336800,34.80716923101951,35.055790252943176,34.7211074065518,34.78804397583008,34379100,80.18039472907333,80.87286372086763,79.74304406282089,79.8250503540039,12657100,36.0285592019432,36.59637687606678,35.78247451240395,36.28376007080078,4807200,139.16535359245938,140.74321488980902,138.6557298005818,138.76353454589844,6500600,148.01517691520544,150.11517691247502,147.00913588119133,147.03843688964844,5628800,97.84070335489342,98.83731865935613,97.66821210390718,98.08985900878906,8838600,62.10603243007661,62.53783585779915,61.58235757310988,62.24384307861328,9199800,53.692994522066876,54.49916826939364,53.57644057607157,53.81926345825195,5267600
2023-02-17,67.43437805362697,68.53147701987336,67.43437805362697,68.50358581542969,11116000,124.40820910751425,126.34790587051155,124.29355182655534,126.11859130859375,10798800,77.24898288819774,77.32481184621209,76.64236568697801,77.05941772460938,3726200,34.615922955433504,34.84541873959437,34.51073586778906,34.797607421875,35889800,78.58590988320407,78.64057611778796,76.64518208948144,76.9822998046875,22340200,36.12882016392156,36.21996458279969,35.764252918821256,36.101478576660156,7192500,137.77370819149488,137.9305178199335,135.83323764068206,137.0288848876953,5303300,146.1984057781217,147.1360825416935,144.59655310591424,147.06771850585938,3740100,98.02277565476159,98.78939772054797,97.6394609663086,98.73190307617188,8779000,62.26222074446636,63.2085168867537,61.9314849682075,62.91452407836914,10936600,53.41132447911179,53.80469637499119,53.153929103529265,53.760986328125,4245100
